id,Tweet,Label_EIII_v2,Stance_EIII_v2,NNAgainst,NNFavor,NNPred
1305100893503643650,Must Watch about. FUCK FAKE FEMINISM URL,-1,Against,0.32896718,0.6710328,0
1304964077903638532,Fellas: Just a reminder that #Feminism Kills and URL,-1,Against,0.9531956,0.046804436,-1
1304565008110686208,"USER This is intersectional feminism's attempt at erasing ""biological determinism"" by demonising a baby's gender, also paving the way for child abuse by early hormone therapy.",-1,Against,0.9826733,0.017326787,-1
1304261076494815232,"USER USER USER USER USER USER USER *killing* innocent, defenseless, unborn is *hatred* of the highest order. Me pointing out that 61 million have been SLAUGHTERED, telling the TRUTH, is defensive, is meant to enlighten more LOVE less harm &amp; hatred. But Feminism is Barbarism making people blind",-1,Against,0.9880249,0.01197515,-1
1304120064988282880,Gender reveals caused fires because of toxic masculinity URL,-1,Against,0.9710279,0.028972099,-1
1303979616734818307,"The pandemic will push 47 million more women and girls below the poverty line, reversing decades of progress to eradicate extreme poverty.covid is a mysogynist toxic male. URL",-1,Against,0.46834463,0.53165543,0
1303834389164380161,USER USER Because feminism teaches that the personal is political.,-1,Against,0.92589134,0.0741087,-1
1303832550742224896,USER Clear example of why feminism is cancer,-1,Against,0.9912806,0.008719418,-1
1303796711647739910,This is what happens when you marry a B^*ch! #MarriedAtFirstSight #MarriedLife #marriedmen #FeminismIsCancer #Feminism USER USER USER USER USER,-1,Against,0.5119581,0.48804194,0
1303772781121658880,"lol ""fEminiSm"" is really just dumb Western Women screeching incoherently about Left Wing Politics and Ideology they don't actually understand and.... Twerking 'Murica URL",-1,Against,0.98562336,0.014376652,-1
1303727620559908864,"I had a great time talking to USER the other day. We discussed feminism, men's rights, gender studies and more! Full video: URL URL",-1,Against,0.24860653,0.7513935,1
1303719100770906112,"Why do women who are otherwise sound in the faith feel the need to attack patriarchy and defend immodesty? The lies of feminism run so deep, they are sometimes hard to detect.",-1,Against,0.80913067,0.19086933,-1
1303695675465461761,#Feminism 101 is nothing but the old adage that a woman's greatest enemy is another woman. #Feminism 102 is adopting dishonesty by blaming all women's troubles on patriarchy. Therefore .,-1,Against,0.99081504,0.009184968,-1
1303680937683755013,"USER How embarrassing! This is in my country of birth, Chile and is clear that feminism is worst disease than cancer.",-1,Against,0.98854685,0.01145319,-1
1303665682727329793,"Bechare postman ko bhi Nahi chora, triggered feminists. URL",-1,Against,0.39489532,0.6051046,0
1303653404472799232,"USER what! if one would say 'you didn't say anything when #ShowikChakrabortyarrested ', it would be your usual toxic feminism sense but there's more to it as nothing on kangana from you. Are you been paid to spread a false propaganda to cover up for someone?",-1,Against,0.97886705,0.021132933,-1
1303653362726961152,USER Feminism knows which woman to support and not support. The clarity is praiseworthy,-1,Against,0.9166932,0.08330682,-1
1303651945530363905,USER you have time to support a Drug consumer but no time to support the #KanganaRanaut who is fighting alone. Fake Feminism. We know you are paid artists run by a system . Stop talking about women rights now. Shame on you. URL,-1,Against,0.6697848,0.3302153,0
1303615572442329088,Shhhhh! Don't let the #toxicfeminists know what prominent #atheists think of !,-1,Against,0.7389192,0.26108086,0
1303593848149405696,"blaming everything on Patriarchy itself defines today's feminism movement! feminism is taking the society to the dog's, provoking women to - - file fake cases against men - commit violence against men - act #ABLANARI when caught and calling it women empowerment! URL",-1,Against,0.9512808,0.04871925,-1
1303582930170556417,"I wonder, who the bigger enemy is? Feminism or patriarchy? #ToxicPatriarchy at work",-1,Against,0.75507975,0.24492033,0
1303580196390359042,"Time to identity #RealFeminists , action on #CrimeByWoman is blamed on Patriarchy. #FeminismIsCancer Real face of Feminists is getting exposed. Feminism is not for woman welfare it is just a way to destroy society. URL",-1,Against,0.95378405,0.046215966,-1
1303558294104018944,Where were you bastards when Sarvajeet-Jasleen case turned out to be fake? His life is completely ruined.,-1,Against,0.73052007,0.26947993,0
1303547017826897920,"How to #SmashPatriarchy ? Start living on your own money. Not on your father's, boyfriends and husband's money. Work hard to earn &amp; pay alimony during divorce. #Smashfeminism #Smashfeminists IsCancer",-1,Against,0.9857158,0.014284149,-1
1303536907180281857,#JusticeForRhea if people blindly say that patriarchy is bad then it's perfectly fine to say feminism is cancer..,-1,Against,0.966166,0.033834,-1
1303521882826706945,"USER I'm a woman. Nothing has hurt my life MORE than feminism. Not ""the patriarchy,"" not any ""institutions,"" CERTAINLY NOT MEN compared to what feminism has destroyed in my entire family and culture. #FeminismIsCancer #FeminismIsALie #anti-feminist",-1,Against,0.9654498,0.03455024,-1
1303446612178501633,"USER USER USER USER USER USER People, the country, can choose to become completely Barbaric: and become Cannibalistic too. That is the only step worse than *Slaughtering the Innocent unborn Feminism is Barbarism",-1,Against,0.887893,0.11210697,-1
1303436238658166785,"Roses are red, Violets aren't blue, Let's smash the #Feminism Me and you. URL",-1,Against,0.66321325,0.33678672,0
1303382768546582528,"Bollywood lost its soul long back. A film industry which brazenly promotes smoking, boozing, casual sexual affairs, extra marital affairs, drugs in the name of feminism shouldn't be celebrated but boycotted",-1,Against,0.8351606,0.16483934,-1
1303381808893931520,"The fact that #RheaChakraborty is trying to take shelter under #feminism by smash #Patriarchy slogan, and other feminists are supporting her, is proof good enough to say, #FeminismIsCancer #FeminismIsToxic Now you know, all feminists are criminals.",-1,Against,0.975749,0.024250973,-1
1303366386241081345,"USER USER USER USER USER Feminism is Cultural Marxism. The fact that it damages or destroys everything it touches should be clear. 61 million *slaughtered unborn is ""normal"" Hitler didn't kill as many. #FeminismIsCancer Feminism is Barbarism",-1,Against,0.99938905,0.000610904,-1
1303315062896164864,Feminism is the only infectious form of cancer known to man.,-1,Against,0.9940895,0.0059105367,-1
1303243768137646080,"They say ""Men and women are equal"" URL",-1,Against,0.65452754,0.34547243,0
1303168746056376320,USER Feminism poisons everything it touches.,-1,Against,0.9921934,0.0078065833,-1
1303153266813841408,Wow congrats URL,-1,Against,0.41969314,0.5803069,0
1303144774745161729,#Feminism will always be sick!,-1,Against,0.9940906,0.005909388,-1
1303062161753862144,"Fuck #feminist s. Fuck #Feminism. Honestly, #FeminismIsCancer and #fuckfeminism. We need more .",-1,Against,0.898299,0.10170102,-1
1303010639518949376,.This is current situation of modern #feminism. this is why #FeminismIsCancer false #rape allegations on a bank employee &amp; .,-1,Against,0.9863746,0.013625384,-1
1302998492869083137,USER This is why feminism is cancer.,-1,Against,0.99853766,0.0014623711,-1
1302932450151223299,If gender is a construct there is no patriarchy so therefore feminism is unnecessary. Take that bigot.....,-1,Against,0.89181936,0.108180605,-1
1302867168250519553,"Modern day feminism isn't about being a woman at all. It's about being a man. A stereotyURL sexist, man whore. If you're going to impersonate men, at least be the good ones. (The majority of men, not the man deURL by your college professor.)",-1,Against,0.9426471,0.05735289,-1
1302829770162331649,"It's wrong to fat shame and slut shame women but totally okay to height shame and bald shame men,while the former can be controlled later can't.hypocricy rules",-1,Against,0.9234304,0.07656964,-1
1302760396630048768,"USER Feminism and related fields of critical theory, critical race theory, fat studies, * studies, should all be religious studies and superstition instead of any credible field.",-1,Against,0.9955503,0.004449702,-1
1302677965122220033,#FamilyCourt TRUTH,-1,Against,0.7179489,0.28205103,0
1302674863841185792,"Is this is called feminism?? I m really ashmed of these kind of women.. it was really disturbing, an old man standing with folded hands and the way she behaved is unacceptable.. she should b taught a lesson",-1,Against,0.8398213,0.16017866,-1
1302632649295450124,"Bank people came home to do recovery of a loan, Justlook at this women's audacity the way she has behaved with them! At this rate what recovery can happen? Hope she's identified and punished URL",0,Uknown,0.097113766,0.9028863,1
1302602934677512195,Such a shame.,-1,Against,0.67657006,0.32342994,0
1302562904718282753,Women shouldn't be saying these things in 21st century IsCancer URL,0,Uknown,0.876037,0.123962976,-1
1302412952604041216,"USER Critical race theory did not come from nowhere. It's origins are in intersectional feminism. If we don't address the root of the problem, it will just spring up again in another form. What preceded the BLM riots? #metoo right? This is why",-1,Against,0.9485457,0.05145429,-1
1302240815498973187,"USER USER Next, please do a cease-and-desist against “critical gender theory”, a.k.a. Radical Feminism........in both federal agencies and family courts that drive countless fathers to suicide because of leftist-ideology driven judges.",-1,Against,0.9738294,0.02617059,-1
1302217756062883841,#FeminismIsCancer if they don't have a cure for this.,-1,Against,0.9744402,0.025559774,-1
1302180471418155009,USER USER Can you please take out intersectional feminism and critical theory while you're at it? Critical race theory is only the tip of the iceberg. It did not come from nowhere. It started with feminism.,-1,Against,0.97661245,0.023387536,-1
1302102324110790658,USER You talk about #feminism and your father is woman***r. your father changed his religion just for second marriage but not for respect of religion.,-1,Against,0.98561156,0.014388386,-1
1302086910827872263,It's a joke.... Why men are not loyal? URL,-1,Against,0.86865544,0.13134459,-1
1301994664866852865,"so i made a little parodie of these shitpost images feminists are spamming all the time #Feminism #feminist #feminismus #FeminismIsCancer i really hope these feminist karens will spam their ""oppinion"" in the comments URL",-1,Against,0.90170735,0.098292604,-1
1301937285080838144,Retweet of you agree URL,-1,Against,0.3288515,0.6711485,0
1301893743214092288,The world will be a much better place if there are No female leaders No female entrepreneurs No female presidents No #feminism Only Leaders Entreprenuers Presidents And Equality,-1,Against,0.6802082,0.31979176,0
1301776007154655232,#Feminism has many Small Scale Industries developed worldwide. #Divorce. #FalseRape #DV #POSH Basically be a #Parasite feeding on .,-1,Against,0.97222984,0.02777012,-1
1301555979104980997,Feminism is absolutely a dangerous mental illness.,-1,Against,0.9983961,0.0016038769,-1
1301454757824000002,Feminism = Hate Movement Against Men URL,-1,Against,0.9650396,0.034960385,-1
1301284040075481088,This is why feminism is cancer. URL,-1,Against,0.98491096,0.015089003,-1
1301069899574292481,"#feminist #Warning, Beware. URL",-1,Against,0.296323,0.703677,1
1301067247041933315,Feminism Lesson no. 02 How to be a millionaire - 1. Marry a millionaire. 2. Then divorce him.,-1,Against,0.97347414,0.026525883,-1
1300976387101130753,"USER So, you're saying that *Women are Stupid Idiots* , who pay more, &amp; often get less, &amp; then waste what they have? Next you'll be saying: that's why they fall for the Lies, Hatred, &amp; Narrow mindedness of Feminism",-1,Against,0.95623314,0.04376682,-1
1300860900472168460,OMG a photo of Feminists going to help people in flood. #Feminism #FeminismIsCancer USER USER USER URL,-1,Against,0.26266292,0.73733705,1
1300800621122064384,"If it’s not already evident, people in positions of authority have about just as much reason and logic as us plebeians. (Original post: Women’s Rights News on IG) IsCancer URL",-1,Against,0.9138908,0.086109236,-1
1300703152623165440,"This woman accused 139 #men of #FalseRape &amp; agrees she did accuse falsely. #Feminism has got our society to any absurdity of claims by women,will be believed &amp; without any RESPONSIBILITY for her false claims !. #FeminismIsCancer !. #Gynocentrism !. URL",-1,Against,0.9565928,0.043407235,-1
1300670411898720256,"USER USER 99% of Success women Divorce Rape someone who actually contributes positively to the betterment of the world, their customers, &amp; their companies. Feminism on the other hand is Cancer",-1,Against,0.9767352,0.02326482,-1
1300538127426228225,This is what am talkinna bout Nigguh.... BRUTALITY! URL,-1,Against,0.22966856,0.77033144,1
1300518520552411141,There is a good point on this video that needs to be heard..,-1,Against,0.69689333,0.30310673,0
1300480209418739712,Another #FakeCase in progress! #Feminism wakes up when their hunger for currency is not satisfied and launch full scale allegations misusing every #GenderBiasedLaws in the books!,-1,Against,0.9119248,0.088075295,-1
1300477511923625984,Peak Feminism. Get yourself A Trad Waifu or one who has not been indoctrinated yet. #Trad #animewaifu #feminismiscancer #Family #embracetradition #Tradition #RejectModernity #Socialism #liberalismisamentaldisorder… URL,-1,Against,0.36233786,0.6376622,0
1300448811693768704,"Until quite recently, I believed feminism had once been justified, and it was simply no longer necessary. I have changed my mind. FULL VIDEO - How I Became Interested in Men's Rights: URL URL",-1,Against,0.66621006,0.33378994,0
1300448638536216577,- I don’t know about you... but now I think I kind of liked it when women were shy to show an ankle. IsCancer URL,-1,Against,0.9694574,0.03054268,-1
1300431174288900096,"#feminismiscancer was trending somedays ago. Everything that has power to it is and will be used against mankind, We need to learn and understand the authenticity of the matter. Feminism is not cancer. Cancer are those kids/girls who use it to achieve something (money/publicity)",-1,Against,0.9563788,0.04362114,-1
1300425045395693568,"So I wrote a post about feminism and the men mostly ""didn't agree"" They can't even see women being friends with eachother or having eachothers back. (That's literally what I have written in my post) Guess who knew it coming?",-1,Against,0.6834806,0.31651938,0
1300336639043018752,The real empowerment . Feminism and Feminists won't teach this to you so be aware of it URL,-1,Against,0.7583106,0.24168943,0
1300257120001105920,So you put #feminism above #Somaliland 's interest. Thank you,-1,Against,0.5135311,0.48646894,0
1300223702404141063,"Antifa, Black Lives Matter and feminism are just cancer for society. They don't fight for rights or justice, they fight against them.",-1,Against,0.9513122,0.048687838,-1
1300210447019200513,USER USER She is correct. And you are WRONG! Cultural Marxism has destroyed our legal system. I see zero reasons to put myself at RISK for a country that has made it illegal to be a Male. Don't like it? Reverse 50 years of Cultural Marxism via Feminism.,-1,Against,0.9933257,0.0066742874,-1
1300174999848796161,"USER USER USER Thank you for your wording. Barbarism is completely acceptable among Leftists of every stripe. What's next? Cannibalism? Slaughtering 61 million unborn innocents was just a start, apparently. p.s. Feminism started this madness, &amp; spread it's mental illness",-1,Against,0.96981156,0.030188443,-1
1300144427508391938,Pseudoscientific misandry is leaking out of feminist spaces into the mainstream URL,-1,Against,0.96621555,0.033784416,-1
1300094499960623106,"a) Unapologetically is not a word b) ""Director of finance"" - yeah, you're so oppressed as a woman. Feminism is cancer. Poor guy that has to date this insufferable dolt. URL",-1,Against,0.5418378,0.45816228,0
1300003588580585473,"Play #VictimCard &amp; gain benifits, that's what feminism resemble These days #MaleSuicide rate double then female but don't gain attention due to #feminazis &amp; misandry in minds of people URL",-1,Against,0.73554945,0.26445058,0
1299936975688884225,#FeminismIsCancer yeah my uncle died of feminism last year on his lower back. shit’s not fun,-1,Against,0.96780425,0.032195766,-1
1299798012840103936,What a legend. URL,-1,Against,0.30624318,0.6937568,0
1299739970077302784,She loved #SushantSingRajput so much that she left him to die #PhoneBlocked but she hasn't cleared who informed her about #SushantSingRajput #Death &amp; why #Showoff so much #Love after #Evil #Face of #Feminism Isn't it #Cruelty #Abetment Isn't it,-1,Against,0.8632462,0.13675381,-1
1299738998072512512,She loved #SushantSingRajput so much that she left him to die without informing any #Relatives &amp; blocked his phone number &amp; never asked about #SushantSingRajput #Health to him or anyone #Evil #Face of #Feminism Isn't it #Cruelty #Abetment Isn't it,-1,Against,0.89980865,0.10019144,-1
1299737886602928128,She loved #SushantSingRajput so much that she left him to die without informing any #Relatives #Friends #Helpers #Assistants #Etc about his medicines &amp; someone to keep his #Company #Evil #Face of #Feminism Isn't it #Cruelty #Abetment Isn't it,-1,Against,0.868096,0.13190402,-1
1299737255410450434,She loved #SushantSingRajput so much that she left him to die without informing any #Relatives #Friends #Helpers #Assistants #Etc #Evil #Face of #Feminism Isn't it #Cruelty #Abetment Isn't it,-1,Against,0.8606186,0.1393814,-1
1299607335094988807,Fake feminism is really getting on my nerves.,-1,Against,0.9981407,0.0018592513,-1
1299587481390714885,URL Babes is a beast.,-1,Against,0.6647544,0.3352456,0
1299451152082362369,ask yourself if other animals of nature have feminism. then come back and try to defend your stance. you won’t be able to.,-1,Against,0.7000302,0.2999698,0
1299331163291516928,To think there are people who think like this :( IsCancer,-1,Against,0.7256074,0.27439263,0
1299010169926332418,"EVEN CONSENSUAL Pre-marital sex, Extra-marital sex, Casual sex, Tinder, Omegle, Friends with Benefits, Cam Sex etc is DANGEROUS! DEADLY! FATAL! Just ask peacock, if you can find him! #Feminist #FeminismIsCancer #Feminism From : Book of Proverbs URL",-1,Against,0.5876412,0.4123589,0
1298803764413911040,USER USER Compared to Feminism's massive Death Toll... #HurricanLaura is a complete and udder FAILURE #FeminismIsCancer Feminism is Barbarism,-1,Against,0.99451125,0.005488793,-1
1298671470906953728,Are almost all women MENTALLY INSANE? #Feminists hate these facts! URL iscancer,-1,Against,0.78772515,0.2122748,0
1298665340298317826,Ackshually.....feminism made you feminists devalued yourselves and made it easy for men to see no value in you and your children URL,-1,Against,0.78766185,0.2123382,0
1298645104173789184,#alllivesmatter #notallmen #fuckfeminism #FeminismIsCancer are the stupidest things to ever get attention. You are just trying to find a way to support your racist/misogynistic believes and not support the blacks and women.,-1,Against,0.8974195,0.10258054,-1
1298644049038123008,"ok... ahh... #characters for my #fanfiction , Parrat, the #Parrot #fanfic criticizing, perhaps, the current radical feminism / progressive #Snowflake #feminismiscancer Ver esta foto de Instagram de USER URL",-1,Against,0.6191377,0.3808623,0
1298552149614497792,"It was really lovely talking to USER for his podcast the other day! We discussed testosterone, masculinity and feminism, among other things. Have a listen to our conversation: URL URL",-1,Against,0.059943985,0.940056,1
1298522599631323137,"Is the problem that people are getting old or is it something else? Feminism has taught half of the population to abandon responsibilities to humanity and compete with the other half. This is not without consequence, nor by accident. URL",-1,Against,0.8449825,0.15501751,-1
1298372402804486144," take: if you think trans women should play with biological females in sports. Your not a feminist, and you don’t believe in science #TruthHurts #sorrynotsorry IsCancer",-1,Against,0.92557263,0.07442735,-1
1298346850152398848,"USER Isn't Cultural Marxism fun Christina? We have Feminism to blame for normalizing it, for normalizing this kind of crap #FeminismIsCancer Feminism is Barbarism",-1,Against,0.9972928,0.0027071754,-1
1298321841501753352,"USER USER USER USER USER I don't know exactly, but what I do know is that its 'Death by a 1,000 Cuts, Sisterhood solidarity &amp; the real #feminism coming out more and more each day and it's out of control #feminismiscancer and is a Hate Group USER USER",-1,Against,0.94866604,0.05133392,-1
1298265531661787138,USER Morally right instead of factually correct or in woke feminist terms - feels over reals. This is why feminism is cancer.,-1,Against,0.99740016,0.0025998447,-1
1298013875556757511,"Feminism is nuts! These skinny beauty queens CAN NOT beat up these muscles bound guys! Why cant I find any recent movies where the main character isnt a woman? So so so sick of it. For all that is holy, give me a decent believable movie staring a guy!!!",-1,Against,0.598149,0.40185094,0
1297990399240200192,"USER USER The Cancer of Feminism has spread many ways into many arenas #FeminismIsCancer The lowest IQ wins, under Cultural Marxism",-1,Against,0.997572,0.0024279775,-1
1297825174004199424,"USER USER Feminism has devolved into such antisocial and parasitic behavior. While society and family keeps waiting for such women to contribute, they keep busy feeding off men. while slaves comply and suffer life long, others land up in jail or commit suicide.",-1,Against,0.9884173,0.011582678,-1
1297668146078212096,USER I blame feminism. It is the one ideology spreading ridiculous cancerous ideas and people accept it universally. This is the ideology that (in her mind) justifies Lori Lightfoot's corrupted use of police.,-1,Against,0.9987043,0.0012956358,-1
1297579559613632512,If Men doesn't get help - he deserves it If Women doesn't get help - prepare for a strike against men Even when girl itself didn't help her Just #Feminism Things,-1,Against,0.74163,0.25836998,0
1297447012691062784,USER Feminism belittles both parents It brainwashed girls to put promiscuity n career before motherhood That to be a wife without a career we r oppressed It taught the lie men/father not needed pushing single motherhood It pushes resentment against men not equality,-1,Against,0.98919207,0.01080787,-1
1297288213497704448,USER That is Cultural Marxism... which Feminism spread like cancer throughout the Western world. That is why many say:,-1,Against,0.99777585,0.0022241464,-1
1297175794385592320,"In modern society men are consumables. There are thousands of articles and studies talking about women and children casualties and the concequenses an event has on them,or the amount of money the damages cost but you can find almost nothing about men. iscancer URL",-1,Against,0.9804357,0.019564308,-1
1297138541957267458,USER Because feminism is cancer.,-1,Against,0.9977992,0.002200718,-1
1297026997323878400,USER Face the fact that hardcore feminists want us dead.. Feminism generally doesn't mind either,-1,Against,0.9772654,0.022734586,-1
1296887360269848576,These women dont even spare their children and make them acomplice or would murder them also,-1,Against,0.7504964,0.24950363,0
1296886725524910080,USER USER USER There is no such fake Feminism. Feminism itself a cancer. They made women a burden.,-1,Against,0.9990004,0.0009996002,-1
1296684147289792512,"#Feminism is a tool that discover for naked women to drive and control to revenge from men's attitude even its from father or brother. you will not find #FeministVoices on #Feminism issue , but always when its belong to nobel man because",-1,Against,0.965934,0.03406606,-1
1296623487025475584,"USER USER Yup. Parents job anyway. I think that 99% of fathers would sh⁸t a brick over it... but as Feminism has created an epidemic of Fatherlessness it pretty much tough sh⁸t for fatherless children. #FeminismIsCancer Feminism is Barbarism... or is it ""empowerment"" Sheeze!",-1,Against,0.98784256,0.012157393,-1
1296569560158568448,"Alpha men reward femininity, not beauty. We'll trade in a masculine 10 for a feminine 7 any day. #",-1,Against,0.36515057,0.6348494,0
1296399397064933380,USER Man : Guilty until proven Innocent Women : Innocent until proven guilty,0,Uknown,0.8661222,0.13387778,-1
1296319935761616898,"Feminism group chat: ""I am right, it's my right, I don't have responsibility to anyone. My right is my right, my choice! "" URL",-1,Against,0.660837,0.33916304,0
1296308470015090689,"One more feather in the cap of #Feminism. As we say,",-1,Against,0.5507445,0.44925556,0
1296087012819087361,Not in your life! Ignoring reality is what feminism is all about.,-1,Against,0.9940777,0.005922366,-1
1295614081534132225,"USER Clever, well-written thread - I enjoyed reading it and, weirdly enough, I agree with most of it. Although, of course, feminism is cancer.",-1,Against,0.9114555,0.08854455,-1
1295530834443698176,"USER It's feminism. It started with ""you can't be sexist against men"" because ""sexism = power + prejudice"". That graduated to ""you can't be racist against white people"" because again ""power + prejudice"". Throw in ""institutional sexism/racism"" for extra evil",-1,Against,0.9205284,0.079471596,-1
1295443531180331009,Is this the symbol of #Patriarchy or the so called #Feminism. My only Question is : Why should I respect every women(even if she is wrong/fraud/overdramatic/Gold Digger) if men &amp; women are equal?,-1,Against,0.8949431,0.10505688,-1
1295373747994599425,"Before showing attitude to any man, make sure your foundation matches your neck color.",-1,Against,0.43076262,0.56923735,0
1295360093026955264,afghani in Pakistan and feminists in social media is the same thing.,-1,Against,0.68499446,0.31500557,0
1295255420001382402,modern feminism is 100% fake victim strategy. UN playbook.,-1,Against,0.9937449,0.0062550684,-1
1295110668379729922,Customize Katie with different premium outfit options URL URL,-1,Against,0.15846021,0.84153974,1
1295062971652038657,USER Destruction of Family law; Destruction of Innocent until proven Guilty; Destruction of Biological truths. Feminism is Barbarism,-1,Against,0.9948376,0.005162424,-1
1295043962399420416,"Old Lady- Excuse me young man! . . . . . Me- Sorry, I have a grandma...",-1,Against,0.54153335,0.45846665,0
1295037095103340546,"Why will the #3rd4thwavefeminism #feminists #feminism #feminismiscancer fail? Because it's not fighting for the rights of women, at this point, they have the same rights as all men! It will fail because they are trying to get privileges passed as rights.",-1,Against,0.9507337,0.04926632,-1
1294810801115500547,"USER Lies, Misdirection &amp; Hatred are the primary tools of Feminism, &amp; other forms of Leftism",-1,Against,0.99902403,0.00097594527,-1
1294740073410256896,"USER USER USER Never let a Power Hungry Monster into your life. And always note when anyone already inside your circle starts listening to the likes of LoopyCow, Feminism, &amp;/or Marxism Feminism is Leftism's most destructive branch of *Lunacy* Feminism is a Mental Disorder.",-1,Against,0.99868304,0.0013170037,-1
1294733180633665536,USER Is already happening: Marriage rates have dropped from ~99% to ~30% Due to Feminism's destructive nature ~70% of Women will never marry. #FeminismIsCancer &amp; the death of Civility. Fuk Feminism as it is EVIL #FeminismIsBarbarism 61 million Slaughtered Babies is not Sanity,-1,Against,0.9974017,0.0025982847,-1
1294511655972270080,"This is kind of propaganda #Feminism do just to degrade #men #sifhyd Thank god men r safe now 4rm #feminist #FeminismIsCancer Dogs &amp; Animal welfare has to be worried Women Sleep Better Next to Dogs Than Next to Men, According to a Study URL via USER",-1,Against,0.60535055,0.3946495,0
1294386356525948929,"#Feminism #Blacklivesmatter #socialdemocracy are all the same. They are not ideologies of equality, they are ideologies of seizing absolute unquestionable authority.",-1,Against,0.9530202,0.046979707,-1
1294378298378604544,USER USER USER Dump her. It's a stupid power play she learned from Feminism. It is just the first step in turning you into her subordinate/ useful idiot. I sh⁸t you not,-1,Against,0.8811115,0.11888847,-1
1294248495772303361,Anyone know if #KamalaHarris's Family has any more #slaves for sale? USER USER USER USER USER USER,-1,Against,0.6608118,0.3391882,0
1294216231235416064,USER Only a feminist can be so shallow as to compare a descriptive name against discrimination based on race (i.e. actual racism). This is why feminism is cancer.,-1,Against,0.9896208,0.010379191,-1
1294193194779860992,Definitely feminism is cancer nowadays it's like corona virus type beginning normal later hus family realise his body moved to under ground with miss parts of his body.,-1,Against,0.9786133,0.021386603,-1
1294145777950810112,Men On Strike; Marriage Strike; Commitment Strike; Taxation Strike; Productivity Strike. Feminism is Leftism &amp; Sexism rolled together in a Toxic ball of Marxism,-1,Against,0.9855563,0.01444367,-1
1293989207556255744,"You make it sound like Feminism is a Mental illness, that has turned into a National Mental Health Crisis... why? #FeminismIsCancer #FeminismIsBarbarism 61 million KILLED babies &amp; counting..",-1,Against,0.9725457,0.027454287,-1
1293977082012213248,Do men in the West live in a society hostile towards men? Have Western women largely adopted a competitive and antagonistic frame versus men? Please let me know what you think. URL,-1,Against,0.36521068,0.6347893,0
1293927188555849730,"Some radfems are refreshingly honest about being female chauvinists. For cover they rely on useful idiots insisting ""but feminism just means equality!"" URL",-1,Against,0.5709943,0.4290057,0
1293861617617137665,First time experiencing what prolonged exposure to feminism can do to the mental health of morons. Had a cunt refuse service then yell at an older man who had just had back surgery and was whincing cos he couldn't sit about being a pervert because he was a man.,-1,Against,0.88686633,0.11313364,-1
1293730328264224768,USER Agreed Fuck Marxism and as always #FeminismIsCancer #BLM is a direct off shoot of feminism. The ideology of BLM IS Feminism. This is what feminism wanted since 1848. Intersectionality is NOT DIFFERENT to Feminism.,-1,Against,0.9967102,0.0032897755,-1
1293446314714439688,HERE IS THE PROOF... isfake URL,-1,Against,0.19104622,0.80895376,1
1293293090309013506,and #feminism defamed whole gender (MAN) due to some ridiculous men URL,-1,Against,0.9832962,0.01670378,-1
1293188335263834112,Said by a Real Feminist IsCancer URL,-1,Against,0.850229,0.14977098,-1
1293184369192914948,"USER USER Are you admitting that Feminism originated as a Hate Movement? I would like for you to note that HATRED, Bra-burning, &amp; the DESTRUCTION of the honorable Women's Liberation Movement came well after 1955 , at the birth, the origination, of Feminism.",-1,Against,0.98578113,0.014218903,-1
1293182668813656064,USER USER ..what Feminism looks like #FeminismIsCancer #FeminismIsBarbarism Feminism = Barbarism,-1,Against,0.98869073,0.011309286,-1
1292951691428532224,USER This is the logical conclusion of #Feminism and that #HeForShe nonsense.,-1,Against,0.96126246,0.038737472,-1
1292749912094932993,"Margaret Thatcher, former U.K. Prime Minister, who was fiercely anti-feminism.",-1,Against,0.8732139,0.12678608,-1
1292479663437037568,USER USER USER Yes some men are just weirdos. BUT YOU CAN'T GO AROUND DESTROYING THE SOCIETY WITH TOXIC FEMINISM.#FeminismIsCancer I am sorry but i see that all feminists want is to just get role-reversal. So you idiots would vote a bad woman as a politician and not vote the good man politican,-1,Against,0.78753275,0.21246725,0
1292477982041206785,"Saw USER's recent video. The first part, like why would a girl ever do that? And the society is fkin rigged with feminism, feminists are just dreaming, i wish they understand men. Which they will never.",-1,Against,0.7333498,0.26665014,0
1292166140018536456,&gt; Men can't be raped. &gt; female rape victims never get sympathy Just another day on planet feminism URL,-1,Against,0.89024305,0.109756924,-1
1292161485209182208,USER USER USER No one should be Feminist. #FeminismIsCancer It was NEVER about equality. It was about suppressing men. Feminists want equal rights but not equal responsibilities. They want white collar jobs not manual labor jobs. Don't fall for Feminism.,-1,Against,0.9599689,0.040031016,-1
1292096863122980871,#Feminism is the foundation of an evil. Feminism has proven itself to be a cancer to the society it currently inhabits. It will replicate defective members until the host can no longer sustain itself. There is NOTHING feminine about modern feminism.,-1,Against,0.9984499,0.0015500165,-1
1291971365646381057,"USER Keep telling yourself that. #Feminism is a major contributor to the denigration of Society as a whole, family structure and has caused confusion for multiple generations. But you will find out soon enough. World War will put things back into perspective.",-1,Against,0.93259704,0.067402974,-1
1291954430900805632,Feminist URL #WritingCommunity #FeminismIsCancer #Feminism #Humanism #loveafterlockup #Fiverr #WorldBreastfeedingWeek #Blog #bloggerstribe #writerslift #WritersCafe #Writers #writerscommunity #Reading #readingcommunity #RETWEEET USER USER,-1,Against,0.1613441,0.8386559,1
1291949475288584193,#Feminism Kills #feminist are busy building fatherless society URL,-1,Against,0.77393323,0.22606674,0
