id,Tweet,Label_EI,Stance_EI,Label_EII,Stance_EII,Label_EIII,Stance_EIII,Label_EIII_v2,Stance_EIII_v2,Date
1344183051685867520,"Orgulloso de todas las mujeres que lucharon todos estos años por el derecho de decidir sobre sus cuerpos y sobre sus vidas, al fin podrán decir que el aborto legal, seguro y gratuito ES LEY.💚  30 de Diciembre del 2020 - 4:13 am  #AbortoLegalYA #ESLEY  https://t.co/g5lCoPaEjG",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:26:27
1344182996988010497,"Al fin terminamos con esta discusión antigua, que atrasa al menos 20 años. En lo personal siempre estuve en contra del aborto (salvo algunos casos particulares) y a favor de que sea legal, seguro y subvencionado. #QueSeaLey #AbortoLegalYa #Historico  https://t.co/E3Pf0o5vU5",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:26:14
1344182903689932801,¡Es Ley!!!   Adiós abortos clandestinos.   Pd. Soy de Perú pero la viví como si fuera argentino jajajaja ojalá que pronto pueda escribir esto sobre el aborto legal en Perú.   #Argentina #AbortoLegalYa #AbortoLegal2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:25:52
1344182727063568384,"Argentina hoy hace historia despenalizando el aborto, estoy segura que próximamente México también hará historia 💚💜  #Seraley #AbortoLegalYa #AbortoLegalSeguroYGratuito",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:25:10
1344182653264801792,"estoy muy orgullosa por cada una que salió a luchar y pedir por la legalización del aborto. gracias a ustedes hoy es posible mujeres valientes, mujeres que alzaron la voz desde el primer momento y no nos callamos más, porque finalmente es ley!! #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:24:52
1344182522679349248,#ARGENTINA LEGALIZÓ EL ABORTO 💚✊🏼 30/12/2020 HISTÓRICO   #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito #EsAhoraSenado  https://t.co/vK9BuUuP4O,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:24:21
1344182511488937984,"De despenalizo el aborto en Argentina, un éxito de la lucha de las compañeras 💚 #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLegal2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:24:19
1344182391879979009,"no puedo evitar ponerme sensible, por todas las hermanas que alguna vez sufrieron, que lloraron que tuvieron que hacerse abortos clandestinos que lidiaron con el dedo apuntandoles por cada decisión, YA NO MÁS.  ABORTO LEGAL SEGURO Y GRATUITO 💚  #AbortoLegalYa #AbortoLegal2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:23:50
1344182339832832000,"No sé los pude contar en el momento porque me abrazaron y nos pusimos a llorar, pero hermanas  tenemos ley por el aborto legal, seguro y gratuito #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:23:38
1344182133003333632,"Es ley 💚 aborto legal, seguro y gratuito en Argentina #AbortoLegalYa  https://t.co/vhE7SimAQq",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:22:48
1344181982717161474,"HOY DE COLOR VERDE, SIMBOLO DE LIBERTAD DE ELECCIÓN DE LAA MUJERES SE PINTA NUESTRA HERMANA ARGENTINA, SE APRUEBA LA LEY DEL ABORTO, FELICIDADES  💚💚💚 #EsLey #seraley2020  #argentinaesproaborto #AbortoLegalYa  https://t.co/4Oh21xsjqX",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:22:13
1344181943366201344,#ÚLTIMAHORA🚨 Con 38 votos a favor se aprueba el #aborto en #Argentina 🇦🇷 Un gran ejemplo para toda #AmericaLatina cerrando con broche de oro hermanas.  #seraley2020 #AbortoLegalYa 💚 #GirlUpUNAMInforma💜,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:22:03
1344181819105824768,"Tenemos aborto legal, seguro y gratuíto compañeras. No más clandestinidad, nunca más 💚 #AbortoLegal2020  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:21:34
1344181736708554752,"VENGA ARGENTINA LES AMO, LA DESPENALIZACIÓN DEL ABORTO ES UNA REALIDAD💚💚#AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:21:14
1344181693012463618,🟢38 a favor  🔴29 en contra  🟡1 abstención   La interrupción voluntaria del embarazo   #seraley2020 #AbortoLegal2020 #AbortoLegalYa   Felicitaciones a todas aquellas mujeres Argentinas que hoy 30 de diciembre del 2020 hacen historia  con el aborto Legal en su pais.  🇨🇱🤝🇦🇷  https://t.co/buAV37O9y7,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:21:03
1344181675140521984,"🚨¡HISTÓRICO! ¡SE APRUEBA LA LEY DEL ABORTO ! 💚  El proyecto de Interrupción Voluntaria del Embarazo fue aprobado en el Senado con 38 votos a favor, 29 en contra y 1 abstención.   #SeráLey2020 #AbortoLegal2020  #AbortoLegalYa  https://t.co/Zf8Nl5H8tY",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:59
1344181669012643841,"Y con 38 votos favor,  #YaEsLey 💚💚💚💚 #Argentina hace historia, el aborto legal es una realidad.¡históricas! #AbortolegalYa #AbortoLegal2020 #seraley2020 #SeVaCaer   Ahora sigue México ✊🏽  https://t.co/rIJeTudHxr",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:58
1344181643590979585,"Si se hace ley, el aborto legal podría reivindicar este año tan horrible💚 #AbortoLegalYa #AbortoLegal2020 #AbortoLegalSeguroYGratuito",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:52
1344181543871377410,"¡Antes que histericas, HISTÓRICAS!  30.12.2020 para que aborto suene a legal y no sea un pecado mortal.  #EsLey #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:28
1344181520131612674,"💚 Algo bueno tenía que tener este año: la legalización del aborto en Argentina. 💚  38 votos a favor, 29 en contra y 1 abstención.   #SeráLey #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:22
1344181518135136257,"Con 38 votos a favor, 29 en contra y 1 abstención... FINALMENTE EL ABORTO ES LEY EN ARGENTINA💚💚 #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito  https://t.co/GEkFlwqWLS",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:22
1344181467363078146,"Corría el año 2013, yo con 14 era el único del curso a favor del aborto legal en un colegio católico. 7 años después y es ley. Mi yo peque de 14 años está en paz. Se logró. Estoy tan feliz que no caigo💚😭 #AbortoLegalYa #AbortoLegal2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:20:10
1344181411721441280,Histórico: el Senado sancionó la legalización del #aborto   #AbortoLegal2020 #AbortoLegalYa ES LEY    https://t.co/nTY6vPWQZP  https://t.co/lDHy3fJl8z,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:56
1344181378955542528,"NO CABE DUDA QUE LO ESTAMOS TUMBANDO, CABRONAS! Ahora a ir por el aborto legal en toda Latinoamérica 💚💚💚💚💚💚 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:49
1344181353944899585,El aborto ya es legal en Argentina. ¡Y fue tremenda lucha! ¡FELICIDADES!  La maternidad será consentida o no será. #MareaVerde #AbortoLegalYa #Aborto,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:43
1344181351944224769,Educación sexual para decidir. Anticonceptivos para no abortar. Aborto legal para no morir. 💚Ya es ley en Argentina 💚 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:42
1344181351696760832,"Es Ley 💚  «Educacion sexual para decidir, Anticonceptivos para no abortar y Aborto legal para no morir»  #AbortoLegal2020 #AbortoLegalYa #esley #AbortoLegalEsVida #AbortoLegalSeguroYGratuito #AbortoLegalSeguroGratuito #abortoargentina",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:42
1344181275670831104,"HISTÓRICO. ES LEY 💚💪🏻  Por la que ya no están, por las que no tuvieron opción, por las que vieron truncada su vida y desarrollo, por ustedes y para las que vienen, nunca más aborto clandestino. ABOOORTO LEGAL, EN EL HOSPITAL 💚💪🏻 #ESLEY #AbortoLegal2020  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:24
1344181254216966144,"Me voy a dormir feliz y llorando de la emoción, que en Argentina YA ES LEY el aborto legal y seguro 💚💚💚💚💚💚  LO LOGRARON. Por todas las que ya no están, y por las que no lo pasarán en la clandestinidad.  #AbortoLegalYa #EsLey  https://t.co/0pFztH7hDD",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:19
1344181251129933824,"Aborto legal, seguro y gratuito. AL FIN ES LEY, AL FIN 🇦🇷 Que hijueputa felicidad.  Mucho pero MUCHÍSIMO qué celebrar Argentina 💚💚💚✊🏻 #AbortoLegal2020 #EsLey #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:18
1344181224668078081,"#Urgente 💚✊🏻 ¡#EsLey!: con una multitud en las calles, el Senado legalizó el aborto en Argentina.  #AbortoLegal2020 #AbortoLegalYa   https://t.co/L2bKApJtux  https://t.co/cqMiSD4vU0",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:19:12
1344181081306587136,"En #Argentina se acaba de aprobar el proyecto de despenalización del aborto, es un momento histórico 💚💚💚 #EsLey #abortolegalargentina #Abortolegalya  https://t.co/Bjv7WXXsxF",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:18:38
1344181001824645120,"Es ley, se hace historia, ABORTO LEGAL 💚💚 #EsLey #AbortoLegalYa  https://t.co/lByxxrmvow",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:18:19
1344180974687551494,"💚  E S  L E Y 💚 es legal el aborto gratuito para todas las mujeres,esta noche dimos un paso gigante en la Argentina para la salud de las mujeres.  #AbortoLegal2020 #ESLEY #SeraLey #AbortoLegalSeguroYGratuito #AbortoLegalYa  https://t.co/RiHtCFfpan  https://t.co/Y4rEbB9JNa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:18:12
1344180895679467521,"Con 38 votos a favor, hoy se hizo historia. ¡Aborto legal en Argentina! 💚💚 Que siga avanzando la marea verde en toda América Latina y el Caribe ✊🏽 #seraley2020 #abortolegalYa #AbortoLegalParaNoMorir  https://t.co/Mf5IArj6R3",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:17:53
1344180773927202817,ARGENTINA: TENEMOS ABORTO LEGAL! 💚  Senadores aprobó el proyecto de Interrupción del Embarazo! LA MAREA VERDE HIZO HISTPRIA! #AbortoLegalYa #AbortoLegal2020  https://t.co/oNQZC86PiM,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:17:24
1344180766448578560,"""El Senado argentino sanciona la ley para legalizar el aborto""   https://t.co/8V1Wt0T97s #AbortoLegalSeguroYGratuito  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:17:23
1344180663138848768,El Senado de Argentina hace historia al aprobar la ley que permite acceder libre y legalmente el aborto hasta la semana 14 de gestación.  #AbortoLegalYa  https://t.co/Av1BWQOWTb,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:58
1344180623678840833,"Se pudo!!! #EsLey Con 38 votos a favor, en el Senado, hoy en Argentina, es legal el aborto. Costó pero lo logramos!! Desde aquí todo mi apoyo y mi felicidad, es un gran paso chicxs!! #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLegal2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:49
1344180609879572480,"Es ley.  En Argentina el aborto es legal, seguro y gratuito.  💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚 💚  #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito  https://t.co/RpJXYk4BfI",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:45
1344180586370506753,30 de diciembre 2:14am EL ABORTO SE HIZO LEGAL EN ARGENTINA💚 #AbortoLegalYa  #Argentina,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:40
1344180525632782336,"Lloranding de emoción porque hoy se hizo historia, hoy se ha LEGALIZADO el aborto en Argentina 💚🇦🇷💚🇦🇷💚 TODO ESTO ES GRACIAS A LAS MUJERES QUE LUCHAN! Que orgullo e inspiración!!! #ESLEY #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:25
1344180493919506433,"Hermanas argentinas la lucha de tantos años al fin culmina, Aborto Legal y Seguro ya es ley! 💚💜💚💜💚💜 #AbortoLegalYa #abortolegal #abortolegalenargentina",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:18
1344180486994866178,El Senado convierte en ley el proyecto de Interrupción Voluntaria del Embarazo. #Aborto #AbortoLegalYa #AbortoLegal2020  https://t.co/2ghF4eRrlO,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:16
1344180461652877312,EL ABORTO ES LEY. QUE PASÓ  VICKY PITAAAA???? SE TE DIO VUELTA LA TORTILLITA MAMITA???? A VER VOMO TE REIS AHORA DALE RANCIA #AbortoLegalYa #AbortoLegal2020 #SeraLey #ESLEY  https://t.co/kUWvqazoj3,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:16:10
1344180412478857216,"Miércoles 30 de diciembre de 2020, 4:12:  ¡HISTÓRICO! ¡SE APRUEBA LA LEY DEL ABORTO EN ARGENTINA! 💚💚💚  ¡GRAN NOTICIA! 💪💪💪  38 votos afirmativos.  #SeráLey2020 #AbortoLegal2020  #AbortoLegalYa  https://t.co/yBEWS6u9FG",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:58
1344180349375565825,El senado de #Argentina aprueba por 38 votos a favor el proyecto de legalización del #aborto #AbortoLegalYa  ¡Histórico para el país y para America latina!,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:43
1344180326306893824,"Hoy somos un país un poco mejor. Después de tanto tiempo, ¡LO LOGRAMOS! EL ABORTO LEGAL ES UNA REALIDAD. #AbortoLegal2020  #AbortoLegalYa  #ESLEY",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:38
1344180324134215681,"POR FAVOR LAS CHICAS QUE ESTÁN EN LA VIGILIA NO SE PELEEN, NO SE DEJEN LLEVAR POR LOS PRO ABORTO CLANDESTINO. VUELVAN A CASA TRANQUILAS #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:37
1344180322288734208,"Aprueban en #Argentina legalizar el #aborto con 38 votos a favor, 29 en contra y 1 abstención en el Senado. #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:37
1344180257520316416,38 votos a favor 29 en contra 1 abstención ES LEY EL ABORTO EN ARGENTINA 💚💚💚💚 #seraley2020 #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito #SenadoEsAhora,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:21
1344180214054727680,💚 ES LEY  🇦🇷 El Senado argentino aprobó el proyecto que legaliza el aborto gratuito y seguro.   #AbortoLegalYa #AbortoLegal #AbortoLegal2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:11
1344180180730998786,"Si te pones a pensar, el aborto es bueno, porque quizás nos deshacemos de una posible futura kpoper, o un/a posible futuro/a otaku. No está mal.  #SeraLey #AbortoLegalYa #AbortoLegalSeguroYGratuito #EsLey VA A SER LEY #ArgentinaSinAborto",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:15:03
1344180071599398931,"¡¡¡ES LEY!!! 💚💚💚💚💚 Seguiremos luchando por el resto de América Latina. No me cabe la alegría en el pecho por mis compas argentinas.  ABORTO SEGURO, LEGAL Y GRATUITO YA.   #SeraLey #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:14:37
1344180032814592002,ES LEY EL ABORTO EN ARGENTINA 💚 #AbortoLegal2020 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:14:28
1344179987222573056,38 a 29 ES LEY EL DERECHO AL ABORTO! #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:14:17
1344179984529838082,Es ley el aborto en Argentina!✨💚 #AbortoLegalYa  https://t.co/r0FvGLh5h7,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:14:16
1344179871174569986,"El aborto el Argentina es legal, seguro y gratuito.  💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚  #abortolegal #abortolegalya #AbortoLegalSeguroYGratuito #ESLEY  https://t.co/ASX3ta4JVE",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:13:49
1344179864853753856,"ES LEY! ABORTO LEGAL, SEGURO Y GRATUITO! 💚💪🏻 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:13:48
1344179855601106946,Por 38 votos contra 29 el Senado de Argentina legaliza el aborto. Enorme paso a favor de los derechos de las mujeres. #AbortoLegalYa #AbortoLegalYa #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:13:45
1344179813154697216,ABORTO LEGAL!!!! VAMOS CARAJO!!!!!! #SeráLey #ESLEY #AbortoLegal2020 #AbortoLegalYa 💚💚💚💚💚💚💚💚💚💚💚💚,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:13:35
1344179665917911040,"¡EL ABORTO LEGAL, SEGURO Y GRATUITO ES LEY EN LA ARGENTINA! #AbortoLegalYa #EsAhoraSenado",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:13:00
1344179629066768384,"El Senado convirtió en ley la  legalización del aborto con 38 votos positivos, 29 negativos y 1 abstenciones. #AbortoLegal2020 #Aborto #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:12:51
1344179541686837248,ABORTO LEGAL EN EL HOSPITAL. ABORTO LEGAL EN CUALQUIER LUGAR. #AbortoLegalYa 💚💚💚💚💚💚💚💚,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:12:31
1344179540390780929,Aborto seguro y gratuito LEGAL! 💚✊ VAMOS LAS PIBAS!!  #ESLEY  #AbortoLegalYa  #AbortoLegal2020  #QueSeaLey  #ArgentinaProVida Chupala.,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:12:30
1344179511072612363,TENEMOS ABORTO LEGAL  #ESLEY GRACIAS A LOS AÑOS DE LUCHA FEMINISTA  #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:12:23
1344179510984511490,FUE APROBADO EL DERECHO A DECIDIR SOBRE NUESTROS CUERPOS GESTANTES 💚💚💚EL ABORTO ES LEY 💚💚💚 #AbortoLegalYa #seraley2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:12:23
1344178665966473217,Vamos que hacemos historia!!! #seraley2020 #AbortoLegal2020 #Aborto #AbortoLegalYa #AbortoLegalSeguroYGratuito,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:09:02
1344177255547891713,"José magaña, senador de Formosa, vota en contra del aborto legal.   #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 01:03:25
1344176174474416128,Aborto legal por si sale igual de pelotudo que José Mayans #seraley2020 #AbortoLegal2020 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:59:08
1344175967439351808,"@leoneltudo BOLUDO NOO TE JURO QUE ME HABÍA OLVIDADO 🤣 Este meme sobre el aborto, es superior lpm #AbortoLegal #AbortoLegalYa #AbortoLegal2020",1,Favor,0,Uknown,1,Uknown,1,Favor,2020-12-30 00:58:18
1344174936609447936,"Las niñas no son madres, aborto legal, seguro y gratuito para todo tipo de caso de las mujeres💚 #AbortoLegalYa #SeraLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:54:13
1344174890212077569,Estoy suuuuper feliz y emocionada por que esta a casi nada de ser legal el aborto en Argentina wuuuu. #SeraLey #AbortoLegalYa 💚💚💚💚💚💚💚💚💚💚💚💚💚,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:54:02
1344174471771549696,"Yo no elegiría abortar, PERO NO ELEGIRÍA JAMÁS POR LAS DEMAS.  EDUCACIÓN SEXUAL PARA DECIDIR, ANTICONCEPTIVOS PARA NO ABORTAR Y ABORTO LEGAL PARA NO MORIR💚  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:52:22
1344174160814235655,Ya me quiero ir a dormir sabiendo que el aborto es legal en Argentina. 💚💚💚💚 #seraley2020  #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:51:08
1344174128081887233,Mayans que aborto se perdió tu vieja  #AbortoLegal2020  #AbortoLegalYa  #EsAhoraSenado  @CampAbortoLegal,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:51:00
1344173441570762753,"Atenta desde el otro lado d la cordillera c/lo q sucede en Argentina  Aborto libre, seguro y gratuito para toda América Latina💚💜 Por el Derecho a decidir sobre nuestros cuerpos   #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:48:16
1344173046307893251,Ultimos minutos sin aborto legal en mi querido pais. #AbortoLegal2020 #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:46:42
1344172180469329920,a las 4 se vota por la ley de despenalización del aborto así que me quedo despierta para ver a Argentina hacer historia #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:43:15
1344172118569869313,"No están votando por el aborto, están votando por una cobertura pública para que las mujeres que aborten no mueran. Pero los pañuelos celeste siempre discutiendo otra cosa, y así estiraron un debate años!  #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:43:01
1344171522047537152,En breve se me va a meter el aborto legal en los ojos 💚 #AbortoLegalYa #seraley2020,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:40:39
1344171504829931521,Al parecer en Argentina ya se va a legalizar el aborto #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:40:34
1344170571785900042,"Cada persona es libre de decidir sobre su cuerpo y sin ser juzgada.   Si una mujer desea abortar se debe respetar, EL ABORTO DEBE SER LEGAL Y GRATUÍTO. 💚 #AbortoLegalSeguroYGratuito #AbortoLegalYa #SeraLey #seraley2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:36:52
1344170567512055808,"Anabel Fernández Sagasti:""soy feminista porque soy peronista, porque en la esencia está luchar por la igualdad y la justicia social""""creo en la sociedad que lucha por los derechos""""espero volver a Mendoza poder abrazar a mis compañeros y decirles: ya es ley"" #AbortoLegalYa  https://t.co/eOUNd4Rvt0",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:36:51
1344170322354991104,@anabelfsagasti  y Manzur??? Si hay algo q no es feminista es el peronismo!! Cuanta hipocresía! Y los 15 años que la campaña nacional x el aborto presentó el proyecto? El de la campaña es el proyectos de las pibas!  #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:35:52
1344169823329284097,"""el aborto es producto de un cúmulo de violencia que padecemos las mujeres permanentemente""  #AbortoLegalYa para que ""la mujer tenga la misma libertad que el hombre de vivir sin miedo"" Anabel Fernández Sagastí #QueSeaLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:33:54
1344169774721298432,El gobierno prohíbe reunirse en familia para Navidad por el #COVID19. Pero aquí aparentemente son inmunes. Increíble!   #Aborto #ArgentinaEsProvida #Aborto2020 #ArgentinaSinAborto #seraley2020 #AbortoLegalYa #EsHoySenado #ArgentinaProVida #AbortoLegalSeguroYGratuito #ULTIMAHORA  https://t.co/69Fq4eRfkz,1,Favor,0,Uknown,1,Uknown,1,Favor,2020-12-30 00:33:42
1344169625198714881,"""Quiero que las mujeres vivamos libres, sin miedo y con el poder de decidir. El mismo poder que tienen los varones desde que nacen hasta que se mueren."" 💚 @anabelfsagasti GRACIAS  #SeVaACaer #AbortoLegalYa #AbortoLegal2020 #AbortoLegalSeguroYGratuito #aborto #EsLey #VaASerLey",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:33:06
1344169436664750086,"Anabel Fernández Sagasti: ""las mismas pibas que están en la plaza son las mismas que piden justicia por Florencia Romano. Hagámonos cargo porque si no sale esta ley vamos a ser responsables de las muertes por abortos clandestinos"" #AbortoLegalYa  https://t.co/ugegraIbSF",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:32:21
1344169385049645056,Fernandez Sagasti establece la relación entre femicidios y aborto (i)legal: el Estado es responsable porque es un cúmulo de violencias que vivimos las mujeres. El Estado debe repararlo. #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:32:09
1344169104815624192,#AbortoLegalYa    EL CORONEL SEINELDIN EXPLICANDO EL PROYECTO DE CONTROL DE LA NATALIDAD Y ABORTO NOS ADVIRTIÓ CON 30 AÑOS DE ANTICIPACIÓN Y EL PUEBLO ARGENTINO LE PAGÓ CON INDIFERENCIA Y CÁRCEL A LOS PATRIOTAS CARAPINTADAS.  https://t.co/zc4OKOYwYJ,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:31:02
1344169053804490753,"""El aborto es un cúmulo de violencia que las mujeres vivimos toda la vida"". Anabel, quiero ser tu amigo. De los mejores discursos #AbortoLegalYa #AbortoLegal2020",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:30:50
1344168944857477121,"Si el aborto fuera legal desde hace décadas, hoy no estaríamos escuchando a este pelotudo   #AbortoLegalYa #AbortoLegal2020 💚",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:30:24
1344168771863326722,"💚 A NADA DE QUE SEA LEY!!!! 💚 Una ley que milito desde que tengo memoria! Desde antes del pañuelo verde! Desde que sé que el aborto existe! El patriarcado no se va a caer, LO ESTAMOS TIRANDO ABAJO!!! 💜 #AbortoLegal2020 #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:29:43
1344168573648953347,Me voy a dormir pero quiero decir que está cuenta está a favor de la despenalización del aborto  #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:28:56
1344168227048460288,"No existe el ""salvemos las dos vidas"". El aborto es legal o clandestino.  #AbortoLegalYa",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:27:33
1344167788185866240,"En América Latina debemos seguir la tendencia, el aborto bien asistido es un tema de salud pública...  #AbortoLegalYa #ArgentinaEsProaborto",1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:25:48
1344167715880243201,Estoy 100% de acuerdo con la necesidad de legalizar el aborto pero no soporto el uso político híper oportunista que hizo el gobierno K. Quería aclarar eso. #AbortoLegalYa,1,Favor,1,Favor,1,Favor,1,Favor,2020-12-30 00:25:31
