Unnamed: 0,id,Tweet,Date,Label_EIV,Stance_EIV
756,1228493915436744707,"@CiroGomezL @lopezobrador_ Clara muestra de q las encapuchadas obedecen a Borolas. Su lucha no es a favor de mujeres, sino contra la 4T. Feminismo no es sinónimo de vandalismo #EllasNoMeRepresentan  #NiUnaMás por supuesto, los feminicidios son tan lamentables como todos los asesinatos.",2020-02-14 19:39:08,0,Uknown
757,1228492873542328320,"#EllasNoMeRepresentan? Una vez más, el feminismo es salvado por machos pendejos. Muchas gracias por su feedback, lo tomaremos en cuenta para las próximas manifestaciones 😔✋👌  https://t.co/m89R4fHlSb",2020-02-14 19:35:00,0,Uknown
758,1228492265707929602,"Lo voy diciendo de una vez, todos les que esten de acuerdo con #EllasNoMeRepresentan son aquellas personas que solo buscan feminismo cuando no se trata de algo incomodo. Parece que no se comprende que ante un gobierno sordo hay que hacerse oir. Ellas luchan por sus derechos.",2020-02-14 19:32:35,0,Uknown
759,1228492227443404801,"Perdón, no es por la puerta, ni si quiera el palacio (se restaura y listo) pero #EllasNoMeRepresentan.  Saben que lamento profundamente el horrible fallecimiento de Ingrid y me duele, pero ingrid no hubiese querido esto. Ella estaba encontra del feminismo radical.",2020-02-14 19:32:25,0,Uknown
760,1228488479866281985,"Machismo: hasta los 90, personas aducadas, con valores.  Feminismo: después de los 90 niños groseros, suicidios, lesbianas, putos, drogadicción,jóvenes inseguros.  No se algo hicimos mal, hombres. #EllasNoMeRepresentan",2020-02-14 19:17:32,0,Uknown
761,1228483390149681152,"El feminismo y los extremos no son buenos. El feminismo culpa al hombre casi por sólo existir. Somos hombres pero también papás, hijos o hermanos de víctimas y también nos daña si las atacan. No somos hombres vs mujeres, somos TODOS contra los feminicidas!!! #EllasNoMeRepresentan  https://t.co/sNtZRMHHmy",2020-02-14 18:57:18,0,Uknown
762,1228481954942738434,"#EllasNoMeRepresentan ¡Claro, como Peña Nieto era guapo y todo, no le reclamaban!   Tienen todo el derecho de manifestarse, mas no de vandalizar. Crean su propio movimiento, #MeToo es otra cosa. El verdadero feminismo radica en lo intelectual, no de esta forma.",2020-02-14 18:51:36,0,Uknown
763,1228475028343226375,"#EllasNoMeRepresentan Los hombres las quieren a acompañar a protestar y los corren; ellos también sufren por culpa de otros hombres. Educación, autoestima, igualdad desde el hogar. Todos perdemos si no terminamos con machismo y feminismo.  https://t.co/VRN4Z4j6Ta",2020-02-14 18:24:05,0,Uknown
764,1228472184978452480,"como pasan ellas  de ser para mi , unas mujeres que respetaba a unas mujeres que han perdido credibilidad y todo por unirse a al contrapeso y no proponer una verdadera propuesta formal  #EllasNoMeRepresentan #Feminicidio #Feminazis  #feminismo #FeminicidioEmergenciaNacional",2020-02-14 18:12:47,-1,Against
765,1228467453845368832,"#EllasNoMeRepresentan El feminismo no representa a nadie. Es para que sepamos que podemos representarnos por cuenta propia, sin necesidad de terceras personas.  Descaro es reclamarle a las mujeres que protestan, que ""la violencia genera violencia"" viviendo en un país feminicida.",2020-02-14 17:53:59,0,Uknown
766,1228466218710945794,"#EllasNoMeRepresentan Dejen de utilizar el término ""Feminazi"", ese término ni siquiera existe. El feminismo y el nazismo no tienen nada que ver. 🙄",2020-02-14 17:49:04,0,Uknown
767,1228465073930158080,"¿#EllasNoMeRepresentan? Hermana, ¿Quién te hizo tanto daño para que pienses que alguien te tiene que representar?  El feminismo busca que tú seas capaz de liderar tu propia vida. No te dejes llevar por lo que ""comúnmente"" se dice. ¡Investiga! ¡Infórmate! 💜",2020-02-14 17:44:32,0,Uknown
768,1228463797595234305,#EllasNoMeRepresentan No al vandalismo sí al feminismo,2020-02-14 17:39:27,0,Uknown
769,1228457521062400002,"#EllasNoMeRepresentan  Sus acciones son absurdas. Cuando el feminismo, haya unido a TODAS LAS VOCES D 1 PAÍS, solo entonces podremos hablar d 1 representación racional pero sobre todo de una representación en los niveles adecuados, eso es actuar con liderazgo y NO COMO VÁNDALO.",2020-02-14 17:14:31,0,Uknown
770,1228457496878161921,"""Más humanismo, menos feminismo"" sERIOUSLY??????!! No vengan a hablar de humanismo, cuando al día asesinan a 10 mujeres  #EllasNoMeRepresentan",2020-02-14 17:14:25,0,Uknown
771,1228456780281282561,@fabbiolaCastro Más humanismo y menos feminismo! #feminicidios  #EllasNoMeRepresentan  #MexicoFeminicida,2020-02-14 17:11:34,0,Uknown
772,1228456632494936064,Violencia genera violencia se pierde legitimidad y credibilidad a la causa del feminismo más educacion y menos violencia... #EllasNoMeRepresentan,2020-02-14 17:10:59,0,Uknown
773,1228455423528718336,"#EllasNoMeRepresentan Tienen por cerebro alpiste o aserrín.  Los IDEALES FEMINISTAS, conllevan Liderazgo con integridad y principios. Los ideales de toda mujer feminista dejan huella con el honor y sobre todo con la INTELIGENCIA. ""El Feminismo, debe de Unir y no dividir"".",2020-02-14 17:06:11,0,Uknown
774,1228449370342928388,@LuRiojas ESO NO ES FEMINISMO ES VANDALISMO   #EllasNoMeRepresentan  https://t.co/k5ZDOmn6Gl,2020-02-14 16:42:08,0,Uknown
775,1224404673437650946,"@BarbSquarePants #ellasnomerepresentan El abuso doméstico no tiene género. El feminismo REAL no solo es por y para mujeres, defiende ambos géneros. #JusticeForJohnnyDeep",2020-02-03 12:49:57,0,Uknown
1229,1336545501022445568,"Hoy, entre amigas platicamos las distintas experiencias de acoso que hemos sufrido, cada una igual o peor que la otra, pero, TODAS teníamos MÍNIMO una. ESTO NO DEBERÍA DE ESTAR PASANDO  #Acoso #feminismo #MexicoFeminicida #EllasSiMeRepresentan #NiUnaMenos #NoEstasSola #YoSiTeCreo",2020-12-08 23:37:33,-1,Against
1230,1326217524145512449,Verdadero ejemplo de feminismo #EllasSiMeRepresentan,2020-11-10 11:37:52,1,Favor
1231,1311156189338710017,"Amiga, me alejé de ti porque tu abuelo me acosaba cuando iba a comprarle materiales para mis tareas de la primaria. Perdón por no decirte pero temo a que no me creas ☹️  #feminismo #Acoso #NiUnaMenos #EllasSiMeRepresentan #NoEstasSola #YoSiTeCreo",2020-09-29 23:09:30,-1,Against
1232,1311011768014118912,SI EXIGISTE JUSTICIA PARA UN EXTRANJERO EXIGE JUSTICIA PARA LAS TUYAS POR QUE LE LLORAN MAS A UN EXTRANJERO QUE A SUS MUJERES ??? SEAN CONGRUENTES  #EllasSiMeRepresentan  #feminismo  https://t.co/fdBaNps4BI,2020-09-29 13:35:37,-1,Against
1233,1310987268727988225,"El feminismo no debe parecerte cómodo, bonito, menos pacífico. Es una lucha, donde no se “pide”, se exige a gritos justicia.  Y se hará lo que se tenga que hacer, por el tiempo que se tenga que hacer para conseguirla.  #EllasSíMeRepresentan",2020-09-29 11:58:16,0,Uknown
1234,1306017276253138945,"Es obvio que vamos a  protestar, es obvio  que vamos a luchar, a quemar, a romper a pintar. Si estamos enojadas, por que  estamos en un país feminisida, donde cada dia 10 mujeres mueren y cada cientos  son violentadas.  #Ellassimerepresentan #niunamas #Feminismo 💚💜  https://t.co/G3579ODLin",2020-09-15 18:49:17,-1,Against
1235,1305043107944312832,Parte 2: Ex CNDH Portesta! #México #CDMX #Feminismo #NiUnaMás #NiUnaMenos #Feminocidio #NoMásFeminicidios #CNDH #Okupa #NoNosCuidanNosViolan #fuimostodas #ellassimerepresentan #Protestas #Fresale  https://t.co/tPVBwN1nLX,2020-09-13 02:18:18,-1,Against
1236,1305043064994648066,Parte 1:  Ex CNDH Compas! #México #CDMX #Feminismo #NiUnaMás #NiUnaMenos #Feminocidio #NoMásFeminicidios #CNDH #Okupa #NoNosCuidanNosViolan #fuimostodas #ellassimerepresentan #Protestas #Fresale  https://t.co/5FmgmxZjeb,2020-09-13 02:18:07,-1,Against
1237,1305043005691375617,A una semana de la toma de las instalaciones de la #CNDH. #nonoscuidannosviolan #fuimistodas  #ellassimerepresentan #Protestas #México #CDMX #Feminismo #NiUnaMás #NiUnaMenos #Feminicidio #NoMásFeminicidios #Fresale  https://t.co/KwgjOVbP0c,2020-09-13 02:17:53,-1,Against
1238,1302993549714231296,¿Apoco creyeron que sólo las feministas pro AMLO tenían licencia para profesar el feminismo en México?  También existen las feministas anti AMLO que saben que este gobierno no está haciendo lo suficiente para defenderlas.  Que creen #EllasSiMeRepresentan,2020-09-07 10:34:05,1,Favor
1239,1243558063954694144,La 4T no es feminismo de ocasión. Ayer me sentí 100% representada por ellas. #EllasSíMeRepresentan,2020-03-27 09:18:41,0,Uknown
1240,1233227967502876672,"Gran cierre querido @AMiMeDicenMune  , conmovedor y certero , gracias por tus reflexiones  La 4T en los tiempos del Feminismo  #NiUnaMas  #Feminicidio  #FeminicidioEmergenciaNacional  #ParoNacionalDeMujeres  #EllasSiMeRepresentan  https://t.co/H5f0nMZrEi a través de @YouTube",2020-02-27 21:10:34,0,Uknown
1241,1228878751427125248,"Ellas si me represetan, y si algún día llego a faltar, quémenlo todo.  #EllasSiMeRepresentan #feminismo  https://t.co/aLKHiRdXbl",2020-02-15 21:08:20,-1,Against
1242,1228584838577475585,"Pero de feminicidios únicamente, porque recuerden que los demás somos personas de segunda. #CDMX #Feminismo #TheFutureIsFemMale #EllasSíMeRepresentan   https://t.co/KSmZKT4i3h",2020-02-15 01:40:26,-1,Against
1243,1228549004562034689,@MarianaNiembro_ Sin duda alguna el feminismo pone de cabeza al Presidente y lo seguirá haciendo. #EllasSiMeRepresentan,2020-02-14 23:18:02,1,Favor
1244,1228524966980681730,"Amigas quemen, destrocen, derrumben, dense a notar, muestren que si se puede cambiar al mundo. Cambiar a la gente. Y si el costo son monumentos etc, pues no importa,  Luchen por la justicia, por una sociedad con respeto y educación. #ellassimerepresentan #feminismo #lucha #paz  https://t.co/PXVOO4owP3",2020-02-14 21:42:31,-1,Against
1245,1332192808342609922,Las 25 MUJERES policías lastimadas ayer en la protesta del #Zocalo son la muestra máxima del falso feminismo de las #fakeministas #Feminazis grupos de choque pagados prostitutos de la garra derecha conservadora No son Feministas No suman Su discurso es de odio Sólo desestabilizan,2020-11-26 23:21:31,0,Uknown
1246,1331779724306104323,Bravo por el día Internacional en   Contra la Violencia  de la mujer.  Ven como las #Feminazis o #Fakeministas les vale madre el #Feminismo.  Las #Feministas como estas son el principal enemigo de las mujeres.,2020-11-25 20:00:04,-1,Against
1247,1331763397013200896,A este grado llegan las feministas. Sin duda el concepto feminismo el concepto de manifestación esta fuera de su contexto. #FelizMiercoles #Fakeministas  https://t.co/KehuNad6Vn,2020-11-25 18:55:11,0,Uknown
1248,1331742863210713088,El verdadero feminismo empieza con el respeto a ellas mismas. El respeto a la vida. Las otras son #fakeministas aborteras que obedecen a intereses específicos. No se pueden decir feministas si están a favor del aborto.,2020-11-25 17:33:35,0,Uknown
1249,1328410332168065024,"El pasquín publicando notas pagadas de opinión. Ya hartan con su feminismo distorsionado. A toda costa se nota que tan solo es un estar chinaneando políticamente.   Hagan su show de siempre, sus desmanes de siempre, no les asiste la razón.  #Fakeministas  pintense las uñas.",2020-11-16 12:51:18,0,Uknown
1250,1327792254254256131,"Los #fakeministas 😭 por falta de sororidad.Lo que sucede es que ya no engañan a nadie,llevan tanto tiempo esparciendo mentiras que nadie les cree ya, el real feminismo fue tomado por la maldita derecha prianistas para golpeteo político.Los ciudadanos de a pie no apoyamos eso.",2020-11-14 19:55:17,0,Uknown
1251,1327637857679286273,Maravillosa foto. Este es el verdadero feminismo. No esas #Fakeministas  👏👏👏👏👏👏,2020-11-14 09:41:46,0,Uknown
1252,1327371707833729024,"las #Fakeministas Dresser y Sabina declararon q ellas orquestaban el linchamiento virtual vs @JohnMAckerman disfrazado de feminismo, no dudo q John tenga sus momentos como el ignorar a sra Sabina También hubo tiempos donde Sabina respondía de manera agria y nadie le dijo nada",2020-11-13 16:04:11,0,Uknown
1253,1326793580485218304,"@warkentin No creo que les sorprenda que su ""feminismo"" sea selectivo.  En pocas palabras es #fakeminismo  Y así seguirán, tú y tus compañeras #fakeministas sin sorprender a nadie.   Así las cosas.",2020-11-12 01:46:54,0,Uknown
1254,1326737213477052418,Jajaja parecen disco rayado por no decirlo tan agresivamente @LaReimers @warkentin @MarthaTagle @DeniseMaerker @azucenau @PaolaRojas lamentable y vomitivo lo de estas señoras. Se escudan bajo el falso discurso de feminismo. #fakeministas #YouTubeDOWN,2020-11-11 22:02:55,0,Uknown
1255,1326718751543341059,"@JohnMAckerman @emoctezumab @JohnYSabina Ok,vienen las #Fakeministas,esas que ni saben que es el feminismo y creen que por ósmosis saben por ser mujeres,y a priori atacaron SIN FUNDAMENTACIÓN HASTA LA FECHA al Dr. Ackerman Ni un solo argumento válido  Eso sí,varias que""defienden""a sabina,no lo hicieron vs Salinas Pliego",2020-11-11 20:49:34,0,Uknown
1256,1326669086412197888,@sandrag2711 @SaraTufanoZ De verdad es ridículo que le achaquen un discurso machista a Morris y no a Claudia que se ha despachado contra la feministas a punta de esmad. Definitivamente las #fakeministas son la tapa. Le sirve en feminismo cuando les conviene.,2020-11-11 17:32:13,0,Uknown
1257,1326613842953003008,"@MuySuFrida @CanalOnceTV Ackerman jamás ofendió Sabina Berman, nunca. Quién la ofendio su Dressser, la llamó Chaira arrastrada lame hue.., y que es una mal cogi… Aquién quieren engañar con su falso feminismo #fakeministas",2020-11-11 13:52:42,0,Uknown
1258,1326613672475594752,"Fachos, Ackerman jamás ofendió Sabina Berman, NUNCA, siempre fue un debate de ideas. Quién la ofendió, fue su amiga Dressser, la llamó Chaira arrastrada lame hue.., y mal cogi… A quién quieren engañar con su falso feminismo. #fakeministas",2020-11-11 13:52:01,0,Uknown
1259,1326385534650945538,"@TheBigLudwig Eso no es feminismo, es vandalismo!!  #Fakeministas  🤮",2020-11-10 22:45:29,0,Uknown
1260,1325135201698160641,Por este tipo de situaciones nuestro #feminismo es aborrecido. Malditas #femibestias #feminazis #fakeministas @WarnerBrosCine @WBPictures_Mx @WarnerChannelLA @WarnerBrosSpain @Loreal #JusticeForJohnnyDepp #JusticeForJohhnyDepp #JusticeForJohnny,2020-11-07 11:57:06,-1,Against
1261,1324278386139766784,"Si lo que haces con tu ""libre elección"" se la pone dura al patriarcado, no es feminismo. Tip fácil  #radfem #Fakeministas #MitoLibreEleccion  #MovimientoFeminista",2020-11-05 03:12:25,0,Uknown
1262,1324099879992356864,"@ProfesionalXD1 #FakeMinistas  Vándalas , Morras , pandilleras ,  ¡Éso no es feminismo!",2020-11-04 15:23:06,0,Uknown
1263,1324075787029516292,Me censuraron esta imagen en Facebook por eso la comparto por acá.  No a la censura.  #Fakeministas #feminismo #Feminazis #progres #feminismofalaz  https://t.co/Zj68HtxAzG,2020-11-04 13:47:22,-1,Against
1264,1324007919176847365,"Lo dicho; la hipocresía de ciertas ""feministas"". Por ello no les toman en serio. #Fakeministas #Feminismo #RatitaNoEstasSolo #RatitaPolitica #ratitapolítica #RataPoliticaNoEstaSolo #ratapolitica  https://t.co/OLTgL5J44d",2020-11-04 09:17:41,-1,Against
1265,1323479587406438400,#Fakeministas son una prostitution al movimiento real del #Feminismo. A todas esas enmascaradas deberían de seguirlas y darles su merecido una por una 😡,2020-11-02 22:18:17,-1,Against
1266,1323457545256783873,"No son #Fakeministas, ese vandalismo e hipocresía es el feminismo radical real",2020-11-02 20:50:42,0,Uknown
1267,1323446772832849920,"@ST_Abison @Vipiko83 @mastergod20 @MaylorSilva @bolahuellitas ¿Quién hablo de las feministas? por algo el hashtag es #Fakeministas , pésimo que alguien acepte que se utilice una ideología tan positiva (como el feminismo) para justificar agresiones, y claro que se ha atentado contra la vida de personas inocentes como los oficiales de policía",2020-11-02 20:07:53,0,Uknown
1268,1323427887022821382,"#Fakeministas solo representan a la oposición que solo buscan beneficio $$, y no tienen valores, ellas violentan, agreden, dañan propiedad ajena. Ahora la pregunta ¿Esto es feminismo?  https://t.co/VD7bVO6n1C",2020-11-02 18:52:51,0,Uknown
1269,1323427438945337344,"Que triste y que miedo que hoy en día cualquier mujer te pueda acusar de acoso, mentir y que le crean por ser mujer, respaldadas en un falso feminismo.  Que peligroso, parece que estamos retrocediendo como sociedad.  #Fakeministas #YouTubers",2020-11-02 18:51:04,0,Uknown
1270,1323424489321959426,"Wey como porque mucho hombre machito opinando del feminismo?  Con el hashtag #Fakeministas Empiecen a cuestionarse el porqué a acosan, se comparten nudes y packs, y todas esas jaladas que según ellos los hacen interesantes  https://t.co/AN5GqgQkx2",2020-11-02 18:39:20,0,Uknown
1271,1323420761563029504,"¿Feministas? ¿Indignados? El verdadero feminismo busca la igualdad en la vida, la equidad, en consecuencia, la vida justa y con derecho. En cambio, las #Fakeministas buscan estar sobre todo, sean hombres o mujeres, buscan la destrucción, la injusticia y el desorden de la sociedad",2020-11-02 18:24:32,0,Uknown
1272,1323419810244382720,"@luiscmag cansados de un falso feminismo donde lo usan como excusa para destruir y hacer  vandalismo sin razón, afectando al verdadero feminismo.   No #Fakeministas, destruir espacios públicos no acabara con el Super machismo que según ustedes existe en México.",2020-11-02 18:20:45,0,Uknown
1273,1323416209833009152,Habrá un gran cambio cuando la gente entienda que el feminismo es para todas las mujeres pero no todas las mujeres son para el feminismo. #Fakeministas STREAM WONDER.,2020-11-02 18:06:26,0,Uknown
1274,1323412871838113793,"Si el feminismo es la igualdad entre hombre y mujer, ¿porque las ""feministas"" dicen que las mujeres son superiores a los hombres? 🤔 En fin, #Fakeministas",2020-11-02 17:53:11,0,Uknown
1275,1323409474569359360,@SadimLopez arruinaron al feminismo estas #fakeministas   ah! pero no se desaparezca una chica al rato! uy!! se van a querer implantar un pene para luego mostrarlo.  Algo raro. El tiempo que le hacen perder a la policía en lugar de emplearlo en proteger a gente que si lo requiere.,2020-11-02 17:39:41,0,Uknown
1276,1323401774229839873,"#Fakeministas en este # hay puros hombres cis hetero olor a axe de chocolate quejandose del feminismo, su opinion no cuenta, denme views  https://t.co/0MyjhNgxta",2020-11-02 17:09:05,0,Uknown
1277,1323399304602656774,🥀 Errores del feminismo actual. #Fakeministas  👇   https://t.co/llC4EWGrgJ,2020-11-02 16:59:16,0,Uknown
1278,1323398861847732224,"q sorpresa, ""hombres"" quejándose del feminismo en este hashtag #Fakeministas  https://t.co/46CK3zq9th",2020-11-02 16:57:30,0,Uknown
1279,1323396315284303872,"No estoy en contra del feminismo pero opino que este tipo de personas hacen quedar mal al movimiento legítimo, inventando acusaciones que son más que evidentes que son falsas por las pruebas que hay de sobra respecto a lo acontecido. #Fakeministas #RataPoliticaNoEstaSolo",2020-11-02 16:47:23,0,Uknown
1280,1323392115452379136,"@sebasti2205993 Por eso las llama #Fakeministas y no #Feministas, porque respeto el verdadero feminismo, no las #Fakeministas. La palabra fake se traduce como falso, por ellos #Fakeministas.",2020-11-02 16:30:42,0,Uknown
1281,1323390776999628800,puro hombre reprimido que piensa saber todo de feminismo: #RatitaNoEstasSolo #Fakeministas    https://t.co/vyfSVfDoIw,2020-11-02 16:25:23,0,Uknown
1282,1323390665573715970,"#Fakeministas No hay nada peor que el feminismo actual, tremenda mierda  https://t.co/kNdpIpifEY",2020-11-02 16:24:56,0,Uknown
1283,1323383212664516608,"Las personas que piensan que el feminismo se trata de odiar a los hombres y sólo causar ""alboroto y desastre sin sentido"" es porque claramente no saben una mierda de feminismo. #Fakeministas",2020-11-02 15:55:19,0,Uknown
1284,1323381730930270216,"Por qué los hombres que ni siquiera se saben limpiar el culo a huevo quieren hablar de feminismo siempre? ✨En fin, stream i can't stop me✨ #Fakeministas  https://t.co/GGC3XGlUko",2020-11-02 15:49:26,0,Uknown
1285,1323378278015578113,"#Fakeministas Que raro, he leido muchos tuits y en ninguno he visto a las feministas defender a los youtubers ni atacar a sus compañeras por una denuncia falsa, al contrario he visto incluso que atacan a los hombres. Que bueno que el feminismo busca igualdad si no imaginense",2020-11-02 15:35:43,0,Uknown
1286,1323377986092105728,"No existen las #Fakeministas, toda esa violencia, odio y misandria es precisamente de lo que se trata el feminismo moderno.",2020-11-02 15:34:33,0,Uknown
1287,1323373279768268800,"No se equivoquen. No existe el ""buen feminismo"". Todos esos movimientos solo buscan la división y el conflicto. Las #Fakeministas son iguales.",2020-11-02 15:15:51,0,Uknown
1288,1323369616622628876,bueno pero pq los señores que usan el #Fakeministas creen que tienen la capacidad de dictar lo que es feminismo y lo que no??? urge que se silencien,2020-11-02 15:01:18,0,Uknown
1289,1323359666513022980,"Que flaco favor le hacen las #fakeministas al feminismo y a las mujeres violentadas.  El poner denuncias falsas solo va a enterrar la credibilidad de futuras víctimas, estas si REALES.  Ahora que coños andaban haciendo con los de Frenaaa? pendientes de los loquitos? eso se sacan.",2020-11-02 14:21:45,0,Uknown
1290,1323358448273293312,"El feminismo se ha vuelto tan complejo. He visto a tanta pseudo feminista atacar a otras feministas y a hombres sin razón. Tanto que entré a la tendencia #fakeministas pensando que se hablaba al respecto pero no. Solo se tiran términos como 4t, frenaaa, sheinbaum...",2020-11-02 14:16:55,0,Uknown
1291,1323356627177754629,"El feminismo es necesario y urgente, pero en nuestro país el activismo está condicionado a los grupos que por años tejieron sus redes de influencia para conservar el control de la opinión pública. Algo así como antorcha campesina.  #Fakeministas se disfrazan según la ocasión",2020-11-02 14:09:41,0,Uknown
1292,1323350175352528896,"Todos los que están usando el distintivo #Fakeministas deberían ver en este instante esta película. De hecho, todos los mexicanos deberían verla antes de volver a tuitear o decir algo, cualquier cosa, sobre feminismo.   https://t.co/0N9wNygIdR",2020-11-02 13:44:03,0,Uknown
1293,1323345977336627206,"#Fakeministas  #Feministas  #Feminazis  Agreden a un hombre por supuestamente grabarles el trasero, pero ellas por si mismas enseñan todo en "" aras "" del feminismo  En fin la hipocresía 🙄🙄😒🤦‍♀️",2020-11-02 13:27:22,0,Uknown
1294,1323335750407127049,"Cada quien vive su feminismo distinto , qué les molesta...#Fakeministas",2020-11-02 12:46:43,0,Uknown
1295,1323335296096694272,"Es que el término ""feminista"" es hoy bizarro y alejado del verdadero significado, el feminismo de antes también logró avances sin desnudos, vandalizar o acusar, hoy sin esos tres actos, pareciera que no es ""feminismo"".   #Fakeministas  https://t.co/tk20SP5Lhn",2020-11-02 12:44:55,0,Uknown
1296,1323334789328523266,"Para evitar más ataques de #Fakeministas (infiltradas y anarquistas) cada contingente tiene que hacerse responsable de sus miembros. Sí es posible, desde el 68 se ha hecho.  Y no, no todas las mujeres son aliadas del feminismo y ahí la prueba  https://t.co/KeoIQhxZSt",2020-11-02 12:42:54,0,Uknown
1297,1323330143658692611,"#RatitaNoEstasSolo #Fakeministas El vídeo de la transmisión en vivo ( https://t.co/6yRDNbV4Ly), muestra la degeneración de un discurso que se convierte en su contrario el feminismo burgués, aliado del PRIAN, financiado por la burguesía, ha puesto de cabeza al verdadero feminismo.  https://t.co/6zNIE02cAR",2020-11-02 12:24:27,0,Uknown
1298,1323327213488480259,"@atlantesrasta @SSC_CDMX @NachoRgz @FiscaliaCDMX @Claudiashein Viste que ellas denunciaron acoso?  Recuerda que para las #Fakeministas todo hombre es un Cáncer y debe ser juzgado.   A raíz de su mal entendimiento del feminismo, esta gente optó por un sistema de justicia donde el hombre es culpable de cualquier acusación.   Cuidado #YouTubers",2020-11-02 12:12:48,0,Uknown
1299,1323327108731600899,"@CALOLUNA @RataroTio quizás sea un youtuber dónde tengo diferencias de opinión con el, pero lo que le hicieron no tuvo nombre, atacado cobardemente por un grupo de mujeres que ni dan la cara, #Fakeministas que disque luchan por el feminismo, pero sólo van a sacar su amargura con inocentes.",2020-11-02 12:12:23,0,Uknown
1300,1323313436848234499,"#Fakeministas dejen de usar términos despectivos como fakeministas o feminazis, pq aparte de ser misóginos se ven mal usándolos, y no pendejos, el feminismo no encubre mujeres agresoras",2020-11-02 11:18:03,0,Uknown
1301,1323312972693950465,"#Fakeministas  a la basura con su ideologia de genero, siria un error tener como presidenciable a @Claudiashein    #RatitaNoEstasSolo   que caiga el Falso Feminismo",2020-11-02 11:16:13,0,Uknown
1302,1323312956726218753,"@EstefaniaVeloz @SSC_CDMX El feminismo pierde más con esta denuncia montada por las #Fakeministas, pues desvirtúa el verdadero acoso hacia las mujeres, les hace perder credibilidad a sus denuncias, también pierde el gobierno de @Claudiashein por la actuación de la policía. #RatitaNoEstasSolo",2020-11-02 11:16:09,0,Uknown
1303,1323307634984931335,"Personalmente no me gusta el término #Fakeministas, porque mucha gente lo usa para repartir el Carnet de feministas sólo si está de acuerdo con su corriente (sea liberal, rad, comunista, etc). Aunque si hay gente que usa la bandera del feminismo con fines ajenos al movimiento.",2020-11-02 10:55:00,0,Uknown
1304,1323306969986457602,No entiendo la frase #Fakeministas... ¿Hay una forma mas correcta de feminismo? ¿O simplemente desacreditar el movimiento o la ideología?,2020-11-02 10:52:22,0,Uknown
1305,1323303933809446912,Las #Fakeministas son hembristas que usan la bandera del feminismo para sacar su odio contra los hombres y quedar impunes. Nunca serán feministas.,2020-11-02 10:40:18,0,Uknown
1306,1323301985597095936,"Esto no es feminismo, esto es un intento de homicidio de mujer a mujer...   #Fakeministas #Fakeminazis",2020-11-02 10:32:33,0,Uknown
1307,1323291155002437632,#Fakeministas últimamente he notado esta tendencia de las mujeres resentidas a escudar su odio con un movimiento tan importante como el feminismo. Esta vez se excusaron con éste para agredir a un hombre que no les hizo nada y hay videos como evidencia.,2020-11-02 09:49:31,0,Uknown
1308,1323192552556695553,"Ya basta de usar el género , para acusar falsamente, para agredir sin consecuencias, de faltarle al respeto al género opuesto , de verdad , ser feminista no es odiar al hombre o creerte superior a él , ser feminista no es eso , el feminismo busca equidad de género #Fakeministas",2020-11-02 03:17:42,0,Uknown
1309,1318819463777734657,Y dónde está la #sororidad del #feminismo de la que tanto hablan esas pseudo #Feministas #fakeministas #Feminazis #Femibestias,2020-10-21 02:40:37,-1,Against
1310,1317755083094859776,"#FalsasFeministas: ""laz mugeres trans tienen pribilejios.""  La realidad...  Mi Novio Celoso Me Pegaba STORYTIME  https://t.co/rKrCeAnlTx vía @YouTube   #Fakeministas #Fakeminismo #Fakemenista #Feminismo",2020-10-18 04:11:09,-1,Against
1311,1312195502742487040,Feminismo = Victimismo No quiero apoyar un movimiento que me victimiza y me orilla a tener miedo a los hombres y al mundo por el simple hecho de haber nacido mujer #Fakeministas #NoMeRepresentan,2020-10-02 19:59:21,0,Uknown
1312,1312136059229097985,@GalValindo @Claudiashein Alto al falso feminismo.#Fakeministas,2020-10-02 16:03:09,0,Uknown
1313,1311800096321802242,"@SinLinea_Mx @fisgonmonero Las #Fakeministas son una aberración del verdadero movimiento feminista que busca por la vía legal y pacifica que se le reconozcan sus derechos de género en una sociedad pensada y construida en masculino, las manifestaciones feministas con violencia son la antítesis del feminismo",2020-10-01 17:48:09,0,Uknown
1314,1311688729006751744,"Si el feminismo procurara la salud de la mujer, y sólo quisiera el aborto como último recurso, no se reirían de las imágenes de fetos abortados que, aún en el feminismo, es el reflejo de una mujer que sufrió en el proceso. Se burlan de las mujeres que dicen apoyar. #Fakeministas",2020-10-01 10:25:37,0,Uknown
1315,1311555491638591488,Vaya vaya vaya... Touché feministas jajajaja #Fakeministas #feminismo #feministasmx #feminismomx #28s #vivaelpatriarcado  https://t.co/EZpPkrubny,2020-10-01 01:36:11,-1,Against
1316,1311386079660920832,Hombres en su lucha «noble por el feminismo» patrañas de las #Fakeministas #Fakeminismo,2020-09-30 14:23:00,0,Uknown
1317,1311379626846027777,"@AlmaDeliaMC es una más de las ciegas y que solo replican lo que les informa la #PrensaSicaria, los agredidos somos todos los mexicanos que bajo el antifaz del feminismo realizan actos vandalismo #Fakeministas",2020-09-30 13:57:21,0,Uknown
1318,1311370028093181952,"¿Que diferencia hubiera marcado el movimiento si en vez de madrazos les hubieran ofrecido tortas, flores o haberles preguntando si tuvieron un buen día? #feminismo #Fakeministas #NoALaViolencia",2020-09-30 13:19:13,-1,Against
