id,Tweet,Label_EI,Stance_EI,Label_EII,Stance_EII,NNAgainst,NNFavor,NNPred
1326767966285934593,"Hot ToURL - ""Blood on the Ballot"" URL",0,Uknown,0,Uknown,0.9982967,0.0017033255,-1
1326728961313812481,Unpregnant: Classic American road trip – with an abortion URL,0,Uknown,0,Uknown,0.36597797,0.63402206,0
1326712616606179328,I survived death Roe. 55 million babies did not.,1,Favor,1,Favor,0.95471585,0.04528413,-1
1326648554824343557,“Slaughter of unborn persons” - translation: I want to control women’s bodies and force them to have children against their will. If you dont care what women do with their vaginas and reproductive organs then you get no say on abortion.,1,Favor,1,Favor,0.037811413,0.96218854,1
1326638375814750209,"Yes, we went there. Check out our whole conversation on abortion now available on Apple Podcasts, Google Podcasts, Pocket Casts, and more! Or you can listen on URL URL",0,Uknown,0,Uknown,0.96112174,0.03887826,-1
1326619905488277505,"There's no such thing as a ""pro-choice Christian"". URL",0,Uknown,1,Favor,0.8771753,0.122824684,-1
1326606119536615424,"USER USER Black women are 6% of the population but make up over 250,000 abortions-black children executed in the womb per year. Millions slaughtered at the hands of liberals such as yourself. Let the genocide continue. URL",1,Favor,1,Favor,0.86316127,0.13683869,-1
1326599260020768768,Overcoming Ignorance and Apathy: URL Join us in the fight against ignorance and apathy! Apply for a job with us! Click here: URL URL,0,Uknown,0,Uknown,0.94187117,0.058128826,-1
1326583829264392192,"Being #ProChoice does not mean you hate babies. Being #ProLife does not mean you hate women. Most people love women and babies. When it comes to elective abortion, some people just happen to prioritize liberty over life and vice versa.",0,Uknown,0,Uknown,0.4894804,0.51051956,0
1326560327627141120,"Money is a hurdle for many of our patients when it comes to them getting #abortion care, especially during #COVID19. Donating to our Women’s Center Abortion Access Fund helps our patients get the care they need in a timely manner. URL URL",1,Favor,1,Favor,0.2840979,0.7159021,1
1326559073299554305,Women need abortion.,0,Uknown,0,Uknown,0.21902284,0.78097713,1
1326551777261441027,"When I was in high school, I was against abortions. I was uneducated on that toURL It wasn’t until my first year of college that I had a conversation with some amazing students and professor and it redirected my perspective. I’m forever grateful for that conversation.",1,Favor,1,Favor,0.18491012,0.81508994,1
1326537544381554688,Pro-choice doesn’t have to be you supporting abortion you can always CHOOSE not get an abortion but damn let other people have a choice to do what they think is best for them!!,1,Favor,1,Favor,0.006396177,0.9936039,1
1326535659658637313,Anti-abortion people don't really believe that abortion is murder.,1,Favor,1,Favor,0.046273254,0.95372677,1
1326532639805874177,Help us to raise funds to support a new round of grants for projects that bust abortion stigma! URL,1,Favor,1,Favor,0.039117016,0.96088296,1
1326507560543744001,"It’s your body and your #choice. Worldwide over 40 million women, every year, voice for #prochoice and undergo #abortions. Join us and speak out to end abortion #stigmas once and for all. URL",1,Favor,1,Favor,0.022162037,0.977838,1
1326486029101002752,If you’re only excuse for why you don’t support Pro-choice is “I don’t wanna pay for it” then just shut the fuck up. Nothing about abortions is even slightly covered by taxes. You will only pay for one if you get one.,1,Favor,1,Favor,0.013193139,0.9868068,1
1326460155316359168,"Interesting, isn't it. These women are in a uproar over a very small percentage of abortions. No, they protest for the bigger URL Over turn it all. To legalize wholesale genocide. Stay strong Poland.",1,Favor,1,Favor,0.021268426,0.9787315,1
1326439696168325120,New article!!! The women's voices will be heard URL,1,Favor,1,Favor,0.5867992,0.41320077,0
1326388118149328897,"Debating Safe Access Zones in Parliament, to bring WA in line with the rest of the country so anyone procuring an abortion is free from harassment by anti-abortion zealots. It’s telling that there is it not one Liberal or Nat MP in the chamber.",1,Favor,1,Favor,0.00031428423,0.99968576,1
1326385439196983299,Can you make fun of abortion if you’ve had an abortion? Or is that Blue Privilege?,1,Favor,1,Favor,0.03157635,0.96842366,1
1326374201029255168,"Hey “Christians”, Stop trying to control someone else’s life choices with abortion or who they love. Wanna talk about what God wants? He wants us to choose him, not to force your beliefs on others. Let’s finally have that conversation.",1,Favor,1,Favor,0.010705508,0.9892945,1
1326347916680835073,I have only voted democratic my whole life. I can truly say that I have never voted for anyone who is “pro abortion”. It’s called pro-choice not pro-abortion.,1,Favor,1,Favor,0.42074162,0.5792584,0
1326339559039307776,USER Not enough. It should be completely banned. People should not be allowed to publicly show graphic anti-abortion signs as well. These people use 'fear' &amp; 'sin' tactics to oppose,1,Favor,1,Favor,0.037099384,0.9629006,1
1326337573472657409,"""Abortion ""Zingers"": What About That??"" URL URL",0,Uknown,0,Uknown,0.89821005,0.101789996,-1
1326315355971735552,"CAN YALL STFU WORRYING ABOUT A WOMANS BODY??? YALL GET MAD WHEN YALL TAXES GO , BECAUSE THE SAME GIRL/ WOMAN WHO WANTED A ABORTION IS NOW ON FOOD STAMPS TO SUPPLY FOR THE BABY SHE DIDN’T WANT, IT’S A PROBLEM PICK A STRUGGLE .",1,Favor,1,Favor,0.005763934,0.99423605,1
1326234217341087744,"How to reduce abortion rates: 1. Free, accessible birth control 2. DNA tests + 18-year financial accountability for men who don’t control where their sperm goes 3. Make adoption profiteering / baby sales illegal",0,Uknown,0,Uknown,0.17893775,0.8210622,1
1326230119220998145,I love the fact that people don’t want to be told to wear a mask but have no qualms about telling a woman she can’t have an abortion.,1,Favor,1,Favor,0.010556266,0.9894438,1
1326229442952384513,"There are almost no educational efforts on the #ethics and legality of #abortion from #prochoice perspectives. This is not smart, wise or effective. Here is one (of a total of 3?) positive efforts to change that, the Respect People Foundation at URL",1,Favor,1,Favor,0.12655033,0.8734497,1
1326229287905742848,USER get an abortion duh !,1,Favor,1,Favor,0.021319237,0.9786808,1
1326219922276487168," URL - okay I'll make a deal with the #prochoice crowd. You can have your #abortion, but in turn we men get the right to abort #ChildSupport if you keep the baby, no questions asked. Equal rights, or no rights.",1,Favor,1,Favor,0.0066446625,0.9933554,1
1326213210559705089,Episode 4 is out now! Download it on your favorite podcast app or visit URL to listen online or find out which apps we're available on! URL,0,Uknown,0,Uknown,0.97527677,0.024723241,-1
1326208761715896320,"No it doesn’t, and you know it. That’s why you use exaggerated terms and make up scenarios like 9 month abortions to try and make it out to be something it isn’t",1,Favor,1,Favor,0.081100486,0.91889954,1
1326203227134701568,"Abortion is healthcare, forcing people to stay pregnant is not.",0,Uknown,0,Uknown,0.023036426,0.9769636,1
1326183967905751041,"Except abortion isn’t bad and doesn’t kill any innocent human beings, that’s your made up opinion. Again show us proof of your false claims. If they happen like you say they do then providing proof should not be an issue. But even you know you’re wrong",1,Favor,1,Favor,0.04444682,0.9555531,1
1326183504233844736,"Abortions after 24 weeks do happen, rarely. At 9 months? They don’t. You have not provided a SINGLE piece of evidence that abortions at 9 months happen. Show me the proof and stop running circles.",0,Uknown,0,Uknown,0.008989489,0.99101055,1
1326181715165900800,"USER Fellow patriots: Overturning the ACA will make it harder to get birth control, which will *increase* abortion rates. USER would be responsible for this.",1,Favor,1,Favor,0.1410697,0.8589303,1
1326178308510375936,Abortion rights are human rights and must be protected at the federal level!,1,Favor,1,Favor,0.003968289,0.9960317,1
1326174882451873792,Anything after that is for medical reasons and requires multiple permissions from doctors and many more requirements before getting one. Even so there exists NO case of an abortion taking place at nine months. stop with the lies and show us the proof,1,Favor,1,Favor,0.0082033435,0.9917966,1
1326174620991549440,Do you have proof that this happens? Who has thousands upon thousands to get an abortion that late? What doctor just performs one for no reason? Show. Us. Proof. All you’re doing is making stuff up,1,Favor,1,Favor,0.024564741,0.9754353,1
1326171261584683013,"POTUS has little influence over abortion, they said. We knew they were wrong. And here comes the proof. URL",0,Uknown,0,Uknown,0.8347196,0.16528042,-1
1326168127852351489,"Are you a ""fanatic""? If you are, why don't you apply to become a volunteer? Click here: URL URL",0,Uknown,0,Uknown,0.97758317,0.022416817,-1
1326162517945671680,Whole Woman's Health Alliance is suing the state of Indiana to overturn 25 health and safety regulations. Text DROP to 52886 or click here URL to demand they drop the lawsuit. URL,0,Uknown,0,Uknown,0.9980489,0.0019510504,-1
1326158263856099330,Why would someone wait nine months to abort when they can do it easily at the beginning? Where are they getting the money for their abortion? Show us the proof. You are making up scenarios that don’t exist.,1,Favor,1,Favor,0.045854658,0.9541453,1
1326155732018999296,"Birth ends a pregnancy. Abortion ends a pregnancy. There is no such thing as an unborn human, it’s a fetus. It is very much our right to remove that fetus from our bodies and end any unwanted pregnancy",1,Favor,1,Favor,0.012465036,0.987535,1
1326136764306747394,"The #ProChoice crowd wants society to believe abortion restrictions are pushed by the wealthy. This is the exact opposite of reality. A majority of the middle and impoverished classes - 52% - believe abortion is morally wrong, while only 40% believe it’s acceptable.",1,Favor,1,Favor,0.0017643732,0.9982356,1
1325994871480479745,"USER USER USER No, it is 100% about controlling women. If you were concerned about zygotes, abortion would be your lowest priority. 2019: ~ 862,000 abortions in the US, versus 1.7 million human embryos created for IVF thrown away, &amp; that doesn't even count scientific testing.",1,Favor,1,Favor,0.07656944,0.9234306,1
1325994381464178689,There’s nothing selfish about abortion. Forced pregnancy? Now that’s selfish. If you want to end all abortions then get a vasectomy. If you want to criminalize abortion then lets make it mandatory that every male gets a vasectomy. Simple,1,Favor,1,Favor,0.068579055,0.9314209,1
1325976378387345410,"*women who get abortions aren’t killing their children. It’s sad that you don’t understand the difference between a fetus and child. Good thing abortion isn’t homicide either, that’s just your fantasy",1,Favor,1,Favor,0.036768902,0.9632311,1
1325974174108684289,"False. That’s just fake anti choice ideology. Abortion is safe when kept legal. Removing a fetus is not a form of death, enough with the lies",1,Favor,1,Favor,0.009281254,0.9907188,1
1325973886337507328,"Sex is an act of pleasure, not gestation for nine months that severely affects your health. Btw abortion is rarely dangerous and is safer than pregnancy. No ones gonna stay abstinent because you think pregnancy should be a punishment",1,Favor,1,Favor,0.004688075,0.99531186,1
1325961633462591488,"This is so important. A reminder that not all religious people are anti-abortion. We need to amplify voices like Re. Warnock, who is a sexual health organizer in addition to being pro-choice.",1,Favor,1,Favor,0.13133085,0.8686692,1
1325948795411193856,"2,203 so far today (547,867 this year)",1,Favor,1,Favor,0.9890704,0.010929625,-1
1325945170634924038,Proof that abortions happen at 9 months? You all keep saying this but I have yet to see proof,1,Favor,1,Favor,0.0113420375,0.988658,1
1325921671623159809,"Abortion is essential healthcare and a human right, it should not be criminalised: URL",1,Favor,1,Favor,0.50017065,0.49982938,0
1325919015257182209,"USER One could say the same back to you. How can you be a part of the solution to heal when you don’t place trust in the women that make the decision to get an abortion? Their body, their choice.",1,Favor,1,Favor,0.04182107,0.9581789,1
1325902983821979650,Abortion is not murder.,1,Favor,1,Favor,0.8173393,0.18266077,-1
1325892939122401280,"Calling, calling... #BeaconHIll, the 19th century wants its poor medical standards &amp; lame law back. i.e. the #roeact. Call with your fellow citizens like the one below, &amp; tell your legislators NO to ROE! URL",0,Uknown,0,Uknown,0.78621066,0.2137894,-1
1325880890321477632,USER USER And even fewer Germans consider the American abortion figures relevant for their judgement about Biden.,1,Favor,1,Favor,0.7920233,0.20797665,-1
1325850526819422208,There are at least three efforts at educating people on the ethical (and legal) issues about abortion: URL URL and URL Are there others?,0,Uknown,0,Uknown,0.97891575,0.021084271,-1
1325845439569158145,"""Is abortion 'up for debate'? Clearly, it is! That's why 'ethical literacy' is needed."" URL URL",0,Uknown,0,Uknown,0.9614338,0.038566176,-1
1325842670292492288,Check out our abortion debate! URL URL,0,Uknown,0,Uknown,0.57139313,0.42860684,0
1325816198701920263,"Coloradans Voted on Prop 115 at the Ballot Box, Opposing Reasonable Ban on Late-Term Abortions URL",0,Uknown,0,Uknown,0.46355516,0.5364448,0
1325811151674826757,What are YOU sowing? Join our team to speak up for LIFE! Apply for our internship at the link below! URL #Internship #Abortion #ProLife #ProChoice #HumanRights #Genocide Project URL,0,Uknown,0,Uknown,0.98858356,0.011416472,-1
1325792896319184896,"I have not been called to reach like minded people. God has called me to reach the lost, hurt and broken.",0,Uknown,0,Uknown,0.9490534,0.050946653,-1
1325770469438611456,Abortion and Birth Control Objective Morality Discussion – #Abortion #ProChoice #Prolife Show your Support! URL URL URL,0,Uknown,0,Uknown,0.32753614,0.67246383,0
1325747987092393986,"Abortion at later gestation are relatively few, &amp; are not a decision taken lightly by women &amp; pregnant ppl. Regardless of the law the numbers dont increase. That’s why legislation limiting gestation only end up harming women &amp; pregnant ppl. Access is critical in this",1,Favor,1,Favor,0.0027309293,0.9972691,1
1325742713413787651,Side note: please stop classifying 19th century medical tools as abortion instruments for your pro-life propaganda. It’s getting quite tiring having to educate the lot of you.,0,Uknown,0,Uknown,0.12481385,0.8751861,1
1325651514833182720,Repeat after me: Birth control is health care. Birth control prevents the need for abortion One more time : BIRTH CONTROL IS HEALTH CARE BIRTH CONTROL PREVENTS THE NEED FOR ABORTION,0,Uknown,0,Uknown,0.02109408,0.9789059,1
1325611569364029443,"With so many challenges still ahead, we are focusing our energies on the possibilities that we have for change! URL",1,Favor,1,Favor,0.42315573,0.5768443,0
1325592970813386753,I had a discussion earlier about my stance as a pro-life woman. Consider this: What if the aborted baby is female? Why does she get robbed of her decisions about her body and life?,0,Uknown,0,Uknown,0.9722487,0.027751356,-1
1325567395633655808,"Mind your business, that’s all. Mind. Your business. URL",1,Favor,1,Favor,0.04431414,0.95568585,1
1325561588380798976,#ProChoice and #WomensRights propagandists have deceptively tried to justify abortion as the elimination of a #Zygote or clump of cells that hasn't yet become an embryo or human baby... which scientists have proven is definitively not true. URL,1,Favor,1,Favor,0.037970558,0.96202946,1
1325561587315470339,"For the #WombMurder/Abortion fans disingenuously labeled as #ProChoice... Respect to Dianne N. Irving, Ph.D at USER who's Doctoral dissertation on Early Human Embryo empirically proves ""A human zygote is a human being. It is not a ""potential"" or a ""possible"" human being.""",1,Favor,1,Favor,0.027402693,0.9725973,1
1325559054706614272,Refuting the Anti-Life Abortion Arguments – #Abortion #ProChoice #Prolife Show your Support! URL URL URL,0,Uknown,0,Uknown,0.5908973,0.4091027,0
1325541140125409280,i usually have different opinions than ppl in my country but ik damn well most of us r pro-choice. like one woman said she hates abortions and judges it. the whole fuckin lithuanian karen army stomped over this girll. lol i love how we all appreciate women’s rights,1,Favor,1,Favor,0.01145899,0.98854107,1
1325518141091422209,"USER USER Abusive men think this way. If a woman is sterile, she can’t accuse or prove rape. Women must unite. Pro choice isn’t about abortion, it’s about retaining control over our own bodies.",1,Favor,1,Favor,0.009702089,0.990298,1
1325513118068461568,"Babies are already born and are not harmed by abortion. Preborn children are also not a thing, they’re fetuses. The loss of prop 115 means that millions of women will not be forced to stay pregnant and to suffer. We stand with the actual born",1,Favor,1,Favor,0.0057977918,0.9942022,1
1325504250122805248,let’s make Roe V Wade a federal law so women don’t have to worry about dying from unsafe illegal abortions!!!!,1,Favor,1,Favor,0.00012314892,0.99987686,1
1325496563704197120,"Reminder that crisis pregnancy centers do not help women or anyone who’s pregnant. They lack medical professionals, do not abide by privacy laws, and were designed only to deter women from getting an abortion through manipulation, guilt and threats.",0,Uknown,0,Uknown,0.06272661,0.9372734,1
1325495813376716806,"Abortion rights are human rights and are here to stay. The anti choice movement is highly unpopular as is forcing people to stay pregnant. It’s our bodies, our choice and they will NEVER take that away from us.",0,Uknown,0,Uknown,0.0017069627,0.998293,1
1325494760480657408,"Hold on. Was the latest episode of #TheMandalorian season 2 episode 2, ""The Passenger,"" a subtle commentary on abortion??",0,Uknown,0,Uknown,0.8379211,0.16207895,-1
1325464661572071424,"PSA: #ProChoice people have babies, and #ProLife people have abortions. All day. Every day. Since the beginning of time.",0,Uknown,0,Uknown,0.7398902,0.2601098,-1
1325450826974973958,"Sunday Thoughts: If even God saw fit to give us #freewill and #freedom of choice to believe/follow Him then who do Evangelicals think they are, forcing their beliefs into law over those who don’t believe?",1,Favor,1,Favor,0.6217629,0.37823716,0
1325367397927116800,"USER USER A courageous woman like those who fought with the #SOE, who supports a woman's right to have an abortion and own the practical means of defence, who owns a gun despite opposition from racist misogynists. URL",1,Favor,1,Favor,0.17131676,0.82868326,1
1325306422725406720,"you can say you would never get an abortion yourself, while not restricting others. it’s called freedom!!!! pro-choice is not pro-abortion, it’s about women deciding for themselves based on their circumstances!!!",0,Uknown,1,Favor,0.0044418764,0.99555814,1
1325305580446244865,"REMINDER: abortions still existed, and the rate was arguably higher, before Roe V Wade!! The reason we legalized it is to prevent women from dying, which the death rate from illegal abortions was so high and very risky!!!!!",0,Uknown,0,Uknown,0.6416055,0.35839456,0
1325294864905408514,Ron and I don’t talk politics a lot because we have differing opinions on a variety of things so when we saw an abortion is murder bumper sticker and both said isn’t it the woman’s choice ... that was a good moment!,1,Favor,1,Favor,0.1315306,0.86846936,1
1325216782039343104,#sexdolls #lovedolls #prochoice #abortion Sex dolls are pro choice the exuberant poem URL,1,Favor,1,Favor,0.03457976,0.96542025,1
1325198985410142214,#sexdolls #mybodymychoice #prochoice #fetus #abortion #prolife sex dolls are pro choice according to this spectacular article URL,0,Uknown,1,Favor,0.87752324,0.12247678,-1
1325178718789148672,"1,594 so far today (544,822 this year)",1,Favor,1,Favor,0.9890704,0.010929625,-1
1325178564505956354,"Next they’re going to say a women’s right to vote should be taken away “abortion should be illegal, women are killing innocent babies” yeah yeah #prochoice &lt;3",1,Favor,1,Favor,0.024562804,0.9754372,1
1325175794998505472,Teaching comprehensive sex education is not disturbing what’s wrong with you people? You all just want to stop abortions but don’t even want to teach kids proper sex education to prevent it. Goes to show you guys just want to control women that’s it,1,Favor,1,Favor,0.037983295,0.96201676,1
1325168397248815104,This is not OK! Women should have the option to govern there own bodies as they see fit! URL,1,Favor,1,Favor,0.22272861,0.7772714,1
1325166052943290368,USER USER USER USER USER USER USER You DO realise that the option of having an #abortion won’t be foisted upon anyone who doesn’t want it RIGHT? That’s why it’s called #prochoice. Women making decisions abt their own bodies instead of someone else.,1,Favor,1,Favor,0.0053406362,0.99465936,1
1325163495042686977,"USER USER is a modern woman who supports a woman's right to have an abortion and own the practical means of defense (she owns a handgun ""for personal safety"") despite opposition from misogynists. URL",1,Favor,1,Favor,0.14270028,0.8572998,1
1325159846551973888,"1,340 so far today (544,568 this year)",1,Favor,1,Favor,0.9890704,0.010929625,-1
1325151077172383745,Meghan was Sober the WHOLE MONTH of October to raise funds for the campaign for #FreeSafeLegalLocal abortion! Her donation page is still open. Thank you Meghan URL URL,1,Favor,1,Favor,0.16206521,0.8379348,1
1325120578206961670,"If you're fighting against abortion, but not against war, poverty and disease you're not pro-life, you're just against choice.",1,Favor,1,Favor,0.20277494,0.79722506,1
1325098937536098307,USER USER #prochoice i’m getting an abortion today. should i vlog it ? Xx,1,Favor,1,Favor,0.0026792346,0.99732083,1
1325094146525130755,A good debate on #abortion. URL,0,Uknown,0,Uknown,0.89450765,0.10549227,-1
1325084027376660480,You cannot follow Christ and support abortion,0,Uknown,0,Uknown,0.92770284,0.072297156,-1
1325034379043811328,USER The press should ask him if he’s taking the abortion based monoclonal antibodies. If he has ask him how he feels about being saved on the back of an Aborted fetus.,1,Favor,1,Favor,0.2306668,0.76933324,1
1324988330652688384,"Pro-choice makes a mockery of every mother and father's grieve who has lost a baby before full term implicating 'What are you mourning about, we discard them every day as of no significance'",0,Uknown,0,Uknown,0.5799692,0.4200308,0
1324932129743101952,Pro choice to me means women not having to prove it was a miscarriage to not be imprisoned for murder! #,1,Favor,1,Favor,0.05382295,0.94617707,1
1324923211696508929,rare URL of harry styles performing a late term abortion graphic URL,1,Favor,1,Favor,0.0018923555,0.9981077,1
1324918549668880389,#prochoice is not pro abortion. URL,1,Favor,1,Favor,0.07338316,0.9266169,1
1324912997223968768,USER USER USER Lol the Libertarian party doesn’t take a stance one way or the other on the abortion issue. That said I am strong supporter of women’s right to chose what happens to our bodies. Didn’t realise that made me a psychopath,1,Favor,1,Favor,0.046745025,0.953255,1
1324902765173366784,"Republicans are interesting. Majority of them really just care about themselves i.e. COVID-19 however when it comes to abortion or gay marriage, they have a big issue with it. And it doesn’t affect them whatsoever",0,Uknown,0,Uknown,0.9730725,0.026927443,-1
1324899667432284161,If you support abortion—which is literally baby-murder—you’re on the WRONG SIDE of history.,0,Uknown,0,Uknown,0.97844565,0.021554373,-1
1324894096197083138,USER USER USER A better social safety net will certainly reduce abortion rates. This is definitely something #prochoice can get behind.,1,Favor,1,Favor,0.0012892717,0.99871075,1
1324882330511581184,#prochoice every woman has the right to do what she feels she needs to do. not against abortion at all. it’s just not correct to invalidate someone’s feelings because they’re upset about it,1,Favor,1,Favor,0.018332083,0.98166794,1
1324877304506445824,Safe abortion is a human right,1,Favor,1,Favor,0.000773271,0.9992267,1
1324864664497479683,"Say with me banning abortion does not end abortion, it just ends safe abortion, that just means more people will die from unsafe abortion, if you’re actually pro-life then don’t outlaw abortion",0,Uknown,0,Uknown,0.0007899363,0.99921,1
1324859915471638537,USER USER no one kills baby at full term - all abortions occur before the baby is fully formed or an abortion would not be possible - get your facts right,1,Favor,1,Favor,0.001357163,0.99864286,1
1324841744127721478,"USER USER USER (2/2) All of those scenarios involve termination of pregnancy i.e Abortion. So it is, absolutely, and unequivocallly healthcare. Educate yourself on the facts.",1,Favor,1,Favor,0.028193615,0.97180635,1
1324840957121040389,"USER USER USER Abortion is not murder, but it is healthcare. There are ectoURL molar or otherwise non-viable pregnancies. Or risk of sepsis from late miscarriages, where the foetus won't expel naturally. Or needing to first terminate to receive Cancer care.",1,Favor,1,Favor,0.040037654,0.95996237,1
1324807154612817920,This is a baby at #22weeks! This is what #COLORADO voted to allow to be aborted! #abortion is so evil! URL,0,Uknown,0,Uknown,0.9872269,0.012773166,-1
1324778624768237569,Late to the party after writing this last week..BUT USER has launched a hotline to stop harassment at abortion clinics. Thank you USER &amp; USER for your help! Read my full article on the hotline: URL,1,Favor,1,Favor,0.2944417,0.70555824,1
1324769731551920136,"According to MSI, the global gag rule led to around 1.8 million UNSAFE abortions &amp; 20,000 additional maternal deaths due to their lost funding... when this is over Biden &amp; Harris need to cancel the gag.",1,Favor,1,Favor,0.4484163,0.55158377,0
1324766490437033984,I keep seeing Facebook pots like this. And there was a long ass paragraph about abortion. I’m sorry to tell you but maybe that was one of the reasons I voted for Biden.. are you shook?? Yes... I am URL,1,Favor,1,Favor,0.15928869,0.8407113,1
1324758450405081091,"815 so far today (544,043 this year)",1,Favor,1,Favor,0.9890704,0.010929625,-1
1324747333154836481,"An interesting article about how inconsistent the #prochoice viewpoint is that abortion is ok, but shouldn't be used as BC. ""This view requires women to 'earn' their right to abortion by using other types of birth control first."" USER URL",1,Favor,1,Favor,0.01924727,0.98075277,1
1324697175893434374,Why we care about abortion bans in the US. Colorado’s Abortion Ban Would Have a Lasting Impact Across the Border URL,1,Favor,1,Favor,0.046410535,0.95358944,1
1324679626896084993,"Please support #Polish #charity #AbortionWithoutBorders helping access safe, legal #abortions abroad.",1,Favor,1,Favor,0.0088820355,0.9911179,1
1324625528570204160,"""If the proposal is approved, the service in Iceland will be free of charge and available to those who are not able to undergo abortions in their home countries for legal reasons.""",1,Favor,1,Favor,0.005219197,0.9947807,1
1324607555281260546,"Hey guys that are against abortion, why don't you get a vasectomy. Saves us the trouble. If it isn't yours and you don't have a uterus, your opinion is invalid. And if you are against abortion then don't have one.",1,Favor,1,Favor,0.00406717,0.9959329,1
1324605059167125505,USER Why don't you mind your own business? If women don't want an abortion then they won't have one. Doesn't have to do with you. You are just hateful towards women using their right to choose and trying to take it away from them.,1,Favor,1,Favor,0.0030948997,0.996905,1
1324592210700980224,#Sydney Join dressed in black with black umbrellas to show #solidaritywithPolishWomen who took it to the streets to oppose the strict abortion law URL,1,Favor,1,Favor,0.29548872,0.7045113,1
1324549212223152129,This hit especially the posts about abortion,1,Favor,1,Favor,0.05666978,0.94333017,1
1324470032345096192,Being pro-choice doesn’t necessarily mean denying that the unborn child is a human person with a right to life. URL URL,0,Uknown,0,Uknown,0.97483915,0.025160776,-1
1324455547442204675,USER Merely a USER promoted late term abortion. How could it possibly be a person? It hasn’t chosen its gender yet.,1,Favor,1,Favor,0.14668894,0.8533111,1
1324436956206440448,good news: poland delayed the abortion ban!!!,1,Favor,1,Favor,0.0007309086,0.99926907,1
1324431864988372992,USER #prochoice abortions are HEALTHCARE - he is fighting for women to have a right to their bodies,1,Favor,1,Favor,0.00077686575,0.9992231,1
1324400268574887938,Imagine if we shamed people for not having abortions....,1,Favor,1,Favor,0.015247512,0.9847525,1
1324391953115611144,The same niggas that are vocal about abortion are the same niggas that were raised by single mothers just to be a bunch of deadbeats,1,Favor,1,Favor,0.1343916,0.86560833,1
1324382281625206785,"Why is it a “baby” when you want it but a “fetus” when you don’t? If you don’t want a “fetus”, don’t have sex.",0,Uknown,0,Uknown,0.21779722,0.7822028,1
1324347452862836736,As they should keep abortions legal and safe,1,Favor,1,Favor,0.015014552,0.9849855,1
1324316542255865856,I root for #Biden. I'm no hard core Democrat though. But I have been. Sorry abt the misspellings. #prochoice but I don't like abortion. URL,1,Favor,1,Favor,0.11638722,0.8836128,1
1324267446874918915,"USER I’d have to disagree with you on this one. &amp; There’s many reasons why..state shouldn’t be mixed with religion/ church. If you’re not pregnant, you simply don’t have a say. If you don’t want an abortion...have the child.. things happen..",1,Favor,1,Favor,0.06064521,0.9393548,1
1324261637499617280,let the swamps drown louisiana and their abortion amendment,1,Favor,1,Favor,0.003354435,0.9966455,1
1324258123796877312,"Man mansplaining why abortion is bad: yada yada My rebuttle: Bitter men are very sad men. yikes. Therapy helps, I suggest going at least once a week. Try not to cum in anything that doesn't want to reproduce with you! Be safe. #",1,Favor,1,Favor,0.04599223,0.9540078,1
1324251743685767169,"again, personally i cannot see myself having an abortion BUT if i ever do decide for one i want to be able to decide for myself not because some man or women told me i can’t.",1,Favor,1,Favor,0.006226997,0.99377304,1
1324196094973267969,YOOOOO- please don’t complain about a woman’s right to have an abortion if you’ve had one yourself.,0,Uknown,0,Uknown,0.029052384,0.9709476,1
1324185864294047746,"Speaking as a man, if you dont have a vagina and give birth to a child, then you shouldnt have a single thought about opening your mouth about abortion. Womens body. Womens choice.",1,Favor,1,Favor,0.031968698,0.96803135,1
1324176054056005634,USER USER How sad is it when women get abused for being a bad mum etc yet if they aborted the child knowing they couldn't provide they still get abuse? #eachtotheirown #prochoice rights,1,Favor,1,Favor,0.007742357,0.9922577,1
1324172292075581440,"In solidarity, women for #SAFEABORTION on Demand #pennyarcade it was 29 years ago in this #prochoice #AntiAbortion calvacade that took over #NYC October 2-8 1991 seen here protesting with #JanBell in Solidarity with #Polishwomen fighting abortion control URL URL",1,Favor,1,Favor,0.0045906464,0.9954093,1
1324144333289914370,I just don’t understand how what I do with my body has anything to do with YOU! If I want an abortion what that has to do with YOUUUUU???? #prochoice I’m watching the news,1,Favor,1,Favor,0.008170229,0.9918298,1
1324104320950935552,A WIN for women’s rights in Colorado!Glad to see #abortionrights are going to be protected here. It’s unfortunate ppl will probably have to travel to get one soon but it’s protected here!! If anyone needs $$$ getting somewhere to have an abortion message me.,1,Favor,1,Favor,0.018839238,0.9811608,1
1324104065911906304,"USER Forget the abortion debate, #topfreedomforall is something we can all agree on.",1,Favor,1,Favor,0.13430125,0.86569875,1
1324082517276725248,I believe a Catholic can be both “pro-choice” and “pro-life.” URL,0,Uknown,0,Uknown,0.96714,0.032859966,-1
1324078971831508992,"For all prolife people don't you get it abortion doesn't harm anyone, it helps people so let's unlearn bullshit you have been taught",0,Uknown,0,Uknown,0.30228156,0.69771844,0
1324075111733886976,GUYS NEVADAS VOTING TO ALLOW SAME SEX MARRIAGE #LGBTQ but Louisiana banned abortions,1,Favor,1,Favor,0.008366477,0.99163353,1
1324067355710889985,Purchase digital downloads and prints by ASWimages URL,1,Favor,1,Favor,0.6901772,0.30982277,0
1324056740925722624,#prochoice you should just call it what it is ...#promurder Here's some pertinent info for women who apparently can't handle abstinence and who use abortion like birth control. URL,1,Favor,1,Favor,0.008056955,0.991943,1
