id,Tweet,Date,Label_EIV,Stance_EIV
1344255388095569923,Se aprobó la ley de interrupción voluntaria del embarazo   https://t.co/RyogwSwy6m #IVE #Senado #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLegal  https://t.co/ibZs7OKxr2,2020-12-30 06:13:54,1,Favor
1344254846208258048,Mi crónica para @ACNoticias_  #AbortoLegal | Es ley en Argentina la Interrupción Voluntaria del Embarazo #IVE.  #buenmiércoles @SenadoArgentina @CampAbortoLegal #AbortoLegalSeguroYGratuito #AbortoLegalYa  Se hizo Ley | Hicimos historia | Tenemos Ley   https://t.co/VxFfjNDZab,2020-12-30 06:11:45,1,Favor
1344252717150171137,"Momento importantisimo para Latinoamerica, Ya es ley!! (en Argentina) Ahora que sigan los otros países!! (Foto tomada de @plataforma_berlin_festival ) #abortolegal #abortolegalya @ Argentina  https://t.co/rFKqNovhub",2020-12-30 06:03:17,1,Favor
1344250752278147074,"Abajo el patriarcado que va a caer, que va a caer. Arriba el feminismo que va a vencer, que va a vencer. #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLegal",2020-12-30 05:55:28,1,Favor
1344245541048344577,ES LEY 💚💚 #AbortoLegalYa  #AbortoLegal,2020-12-30 05:34:46,1,Favor
1344243842950770689,Me imagino que la REPUBLICA ahora no va a saltar con el puterío cautelar e inconstitucional del poder judicial no? #AbortoLegalYa #AbortoLegal #AbortoLegalSeguroYGratuito,2020-12-30 05:28:01,1,Favor
1344233798469378051,GENTE ARGENTINA ES AHORA EL PAÍS MÁS GRANDE DE LATINOAMERICA QUE PERMITE A LA MUJER DECIDIR SOBRE SU PROPIO CUERPO 💚💚💚 muchas felicitaciones 🥺💚#AbortoLegalSeguroYGratuito #AbortoLegal #AbortoLegalYa,2020-12-30 04:48:06,1,Favor
1344231642836172800,Tiene que estar legalizado en todo el mundo YA Por el derecho de cada persona de decidir por sí misma  ÚNETE ‼️#aborto #SiALaVida #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLegal #AbortoLegalEsVida #Aborto #AbortoLegal_YA #Asturias #Oviedo #abortolegalargentina #Aborto  https://t.co/3E913aUtJ1,2020-12-30 04:39:32,1,Favor
1344230143137611776,"se convierte en leeeeyyyyy!!!!! Wihoohooo!!!! Vivaaaa!!!! @jimez40886537 salta mientras graba, claro #SeraLey #AbortoLegalYa #Argentina #seraley2020 #AbortoLegal 💚🔥💚🔥💚🔥💚🔥💚  https://t.co/AJWi7e7hzd",2020-12-30 04:33:35,1,Favor
1344226806434557952,Felicidades Argentina!! Espero que aquí también lo logremos 💚🥳  #Argentina #AbortoLegalSeguroYGratuito #AbortoLegalYa #AbortoLegal,2020-12-30 04:20:19,1,Favor
1344217880129368065,Si las mujeres bajan los brazos el cielo se cae. #AbortoLegal #AbortoLegalYa,2020-12-30 03:44:51,1,Favor
1344212248961626113,"Y bueno, al fin una alegría después de tanto tiempo y en un año muy difícil: la interrupción voluntaria del embarazo es ley gracias a 38 senadores!!! #EsLey #SeHizoLey #AbortoLegal #AbortoLegalYa",2020-12-30 03:22:29,1,Favor
1344209517312176129,"Muy bien, muy bien, en Argentina el aborto ya es legal, ahora sólo falta que los pelotudos no hagan la mierda que sea para levantar eso y que vuelva a ser ilegal. #argentinaesproaborto  #AbortoLegalYa #AbortoLegal #AbortoLegalSeguroYGratuito #abortolegalargentina  Vamos bien!!!",2020-12-30 03:11:37,1,Favor
1344198252103692290,Yo ya estoy haciendo la fila para abortar y ustedes? #AbortoLegalYa #ArgentinaSinAborto #AbortoLegal,2020-12-30 02:26:51,1,Favor
1344181959870840832,Cada derecho cuesta una generación pero viene cada vez más fuerte y vale la pena. #Esley #AbortoLegalYa #somoshistoria #Argentina #AbortoLegal,2020-12-30 01:22:07,1,Favor
1344181290942279680,"¡ALERTA, ALERTA, ALERTA QUE CAMINA, la lucha feminista por América Latina y tiemblen y tiemblen y tiemblen los machistas, que América Latina será toda feminista! Hoy Argentina, mañana México.  #EsLey #AbortoLegalYa #AbortoLegal #argentina",2020-12-30 01:19:28,1,Favor
1344181223497867265,Que la marea verde inunde Latinoamericana 💚💚💚 #EsLey #AbortoLegal2020 #AbortoLegalYa #AbortoLegal,2020-12-30 01:19:12,1,Favor
1344180692696104963,#ÚltimaHora I Aprobado por el Senado de #Argentina el proyecto de #AbortoLegal 👏👏👏  🔴38 votos afirmativos contra 29 negativos.   #AbortoLegalYa #YaEsLey  https://t.co/toKenE1Ooo,2020-12-30 01:17:05,1,Favor
1344180665256964097,HOY ES UN DÍA HISTÓRICO #ESLEY #AbortoLegalYa #ABORTOLEGAL  https://t.co/RPpgTmYFnZ,2020-12-30 01:16:58,1,Favor
1344180600891187200,"PARA LOS QUE EN 2018 SE BURLARON, PARA LOS QUE DECIAN QUE SE IBA A DAR VUELTA HOY ES LEY NO IBAMOS A PARAR HASTA QUE SE HAGA JUSTICIA POR LAS MUJERES 💚 #AbortoLegalYa #AbortoLegal2020 #AbortoLegal",2020-12-30 01:16:43,1,Favor
1344180502517972993,ES LEEEEEY LO HICIMOS CHICAS 😭😭😭😭💚💚💚💚 #AbortoLegalYa #AbortoLegal #EsLey #seraley2020 #AbortoLegal2020 #seraley  https://t.co/4oN6VUi03Z,2020-12-30 01:16:20,1,Favor
1344180443546062848,"POR TODAS LAS QUE YA NO ESTÁN Y PARA LAS QUE ESTAN TENGAN UN MEJOR FUTURO Y ATENCIÓN, LA MATERNIDAD SERÁ DESEADA O NO SERÁ 💚 #AbortoLegalYa #AbortoLegal #AbortoLegal2020",2020-12-30 01:16:06,1,Favor
1344179865994612737,SIEMPRE LO DIJE VA A SER LEY Y HOY LO ES VAMOS CARAJO 💚 #AbortoLegal #AbortoLegalYa #AbortoLegal2020,2020-12-30 01:13:48,1,Favor
1344179818678677505,..basta de pasillos oscuros y de miedos que paralizan ! ¡ #AbortoLegalEsJusticiaSocial  ! #AbortoLegal #QueSeaLey #AbortoLegalYa  #AbortoLegalSeguroGratuito ✊💚  https://t.co/9RAEd6AqlO,2020-12-30 01:13:37,1,Favor
1344179769986969603,ES LEY LA PUTA MADRE VAMOS LAS PIBAS QUE PODEMOS TODO  #AbortoLegal2020 #AbortoLegalYa #AbortoLegal,2020-12-30 01:13:25,1,Favor
1344179345921814528,Memoria por las que no vuelven. #AbortoLegal2020 #AbortoLegal #AbortoLegalYa,2020-12-30 01:11:44,1,Favor
1344178170451341312,💚Comienza la votación del Proyecto de Ley de IVE (#AbortoLegal)!💚 #QueSeaLey #AbortoLegal2020 #AbortoLegalYa,2020-12-30 01:07:04,1,Favor
1344174310836072451,Que PESADO!!!!! Basta Mayans.. deje de hacer berrinche.. a llorar al campito  #AbortoLegal #AbortoLegalYa,2020-12-30 00:51:43,1,Favor
1344170538516754432,@anabelfsagasti  #EsHoy #EsAhora💚💚💚💚 #EsAhoraSenado  Votan por nuestro #derechoadecidir Votan por #AbortoLegal o #abortoclandestino   #seráLey #abortolegal2020 #abortolegalya💚 @senadoargentina @campabortolegal @CampAbortoCABA  https://t.co/sGgqJI9RsU,2020-12-30 00:36:44,1,Favor
1344168416727486466,💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚Falta poco!! #DiaHistorico #seraley2020 #AbortoLegal  #AbortoLegalSeguroYGratuito #AbortoLegalParaNoMorir #AbortoLegalYa  💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚  https://t.co/6S91VP3EYg,2020-12-30 00:28:18,1,Favor
1344162896432001024,"Hoy, más que nunca.   #AbortoLegal #AbortoLegal2020 #AbortoLegalYa #SeraLey #SeraLey2020  https://t.co/XIfAEKiszr",2020-12-30 00:06:22,1,Favor
1344162602973163520,"@GuilleMassola No se hace eso con nuestra bandera LCDTM, pintate la concha mamita. 💁🏻‍♂️ #AbortoLegalSeguroYGratuito #AbortoLegal #AbortoLegalYa #SeraLey",2020-12-30 00:05:12,1,Favor
1344161915149438978,YA SE HACE LEY LPM 😍💚 #AbortoLegal #AbortoLegalYa #AbortoLegal2020,2020-12-30 00:02:28,1,Favor
1344161858912186370,fea noche para ser antiderechos  #ESLEY #seraley2020 #AbortoLegal2020 #AbortoLegalYa #AbortoLegal,2020-12-30 00:02:15,1,Favor
1344161705534910464,@PorAbortoLegal ESTOY QUE ME TIRO POR LA VENTANA DEL PRIMER PISO 😍💚 #AbortoLegal #AbortoLegalYa #AbortoLegal2020,2020-12-30 00:01:38,1,Favor
1344159885316009986,Volvioooo la jefa . Amamos 💚💚💚 #AbortoLegal2020 #SeraLey #seraley2020 #AbortoLegalYa #AbortoLegal,2020-12-29 23:54:24,1,Favor
1344158128468877312,Estoy tratando no retener NINGUNA de las barrabasadas que Silvia Elías de Pérez  dice con su voz de Nacha Guevara. 🤮 #seraLey #abortolegal #abortolegalya #esley #AbortoLegalSeguroGratuito,2020-12-29 23:47:25,1,Favor
1344156432913096704,"#EsUrgente aprobarlo  #ahorasenado #ArgentinaUnida  #ahoraesSenado ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AbortoLegalSeguroYGratuito y ,.#ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto #argentinaesproaborto #NuncaMas  https://t.co/wADvoK80PT",2020-12-29 23:40:41,1,Favor
1344152403004841985,Que bonito es ir a dormir con la esperanza y a la expectativa de que en #Argentina el Senado de el veredicto final: apruebe y reconozca oficialmente el #AbortoLegal  #SeraLey #AbortoLegalYa #AbortoLegalSeguroYGratuito #AbortoLibre,2020-12-29 23:24:40,1,Favor
1344148690462769152,@partridgelatam SERA LEY ✊🏼💚 #AbortoLegal #AbortoLegalYa #AbortoLegal2020,2020-12-29 23:09:55,1,Favor
1344148576243507200,Sabias palabras de la compañera evita ✌️✌️  es ley #SeraLey #AbortoLegalYa #AbortoLegal #AbortoLegalSeguroYGratuito  https://t.co/0u9GmDHafb,2020-12-29 23:09:28,1,Favor
1344148513815490564,"DEJEN DE DECIR QUE YA ES LEY, HIJOS DE PUT4S. ME HACEN ALTERAR AL P2 #AbortoLegal #AbortoLegalYa #AbortoLegal2020",2020-12-29 23:09:13,1,Favor
1344145705577967616,Para el querido Pino: en un rato dejamos de escribir #SeráLey para escribir #EsLey. #AbortoLegal  #AbortoLegal2020  #AbortoLegalYa  #Abortolegalseguroygratuito,2020-12-29 22:58:03,1,Favor
1344141709609984001,"#Hoy   #ArgentinaUnida LA VERDADERA #Argentina  Y NO LA ,#ArgentinaProVida #ArgentinaEsCeleste ENFERMA religiosa #ahorasenado #ArgentinaUnida  #ahoraesSenado  #AbortoLegal2020 #AbortoLegal #abortolegalesvida #AbortoLegalSeguroYGratuito  #AbortoLegalYa  #ArgentinaEsVida #AHORA  https://t.co/4HolqKYTVS",2020-12-29 22:42:11,1,Favor
1344139267711361026,"UH #EsUrgente #URGENTE #Alerta Y #ArgentinaUnida  #NuncaMas ,una ,#ArgentinaProVida esA #ArgentinaEsCeleste RETRASA #ahorasenado #ArgentinaUnida  #ahoraesSenado  #AbortoLegal2020 #AbortoLegal #abortolegalesvida #AbortoLegalSeguroYGratuito  #AbortoLegalYa  #ArgentinaEsVida #AHORA",2020-12-29 22:32:28,1,Favor
1344138499780464642,"UH #EsUrgente esto #URGENTE  Y #ArgentinaUnida  #NuncaMas ,una ,#ArgentinaProVida esA #ArgentinaEsCeleste  RETRASA #ahorasenado #ArgentinaUnida  #ahoraesSenado  #AbortoLegal2020 #AbortoLegal #abortolegalesvida #AbortoLegalSeguroYGratuito  #AbortoLegalYa  #ArgentinaEsVida #AHORA",2020-12-29 22:29:25,1,Favor
1344138188768620544,"#EsUrgente esto #URGENTE  Y #ArgentinaUnida  #NuncaMas ,una , #ArgentinaProVida esA #ArgentinaEsCeleste  RETRASA #ahorasenado #ArgentinaUnida  #ahoraesSenado  #AbortoLegal2020 #AbortoLegal #abortolegalesvida #AbortoLegalSeguroYGratuito  #AbortoLegalYa  #ArgentinaEsVida  #AHORA",2020-12-29 22:28:11,1,Favor
1344137697900830722,Si se hace ley me corto el cabello hasta los hombros 🙂 Aclaro que lo tengo re largo #AbortoLegal #AbortoLegalYa #AbortoLegal2020,2020-12-29 22:26:14,1,Favor
1344137175026298881,"@MariaBecerra22 SERA LEY, MARI ✊🏼💚 #AbortoLegal #AbortoLegalYa #AbortoLegal2020",2020-12-29 22:24:10,1,Favor
1344133447489617920,@GugaLusto es todo lo que necesito decir y no me entra en Twitter 💚 #SeraLey #EsHoy #EsHoySenado #AbortoLegalYa #AbortoLegal #AbortoLegal2020,2020-12-29 22:09:21,1,Favor
1344133418511171584,"Con dibujos, para que se entienda. Grande tutehumor #abortolegal #abortolegal2020 #abortolegalya:  https://t.co/c8BEU9eNRZ",2020-12-29 22:09:14,1,Favor
1344133273929342977,"Con dibujos, para que se entienda. Grande @Tutehumor #abortolegal #abortolegal2020 #abortolegalya  https://t.co/FKC76AHEEl",2020-12-29 22:08:39,1,Favor
1344133117913796612,Esperando un poco más para felicitar al movimiento de mujeres de Argentina con su enorme triunfo haciendo historia otra vez #AbortoLegal2020  #AbortoLegalYa  #AbortoLegal  #AbortoLegalSeguroYGratuito  https://t.co/D8yHqElC9o,2020-12-29 22:08:02,1,Favor
1344132517050331136,Ya queda menos y #SeraLey #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #AbortoLegalSeguroYGratuito #AbortoLegalEsVida #abortolegalargentina  https://t.co/MMA5KbnvNR,2020-12-29 22:05:39,1,Favor
1344129750021926912,Como que me dierom ganas de irme a vivir a Chubut.  #abortolegal2020 #AbortoLegalYa #AbortoLegal #EsHoy #EsAhoraSenado,2020-12-29 21:54:39,1,Favor
1344128112217509890,"Ningún tratado de derechos humanos ratificado por la Argentina entraría en colisión con que se sancione una ley sobre interrupción voluntaria del embarazo. Es más, es una obligación en función de varios Basta de mentiras Es hoy #ESLEY #AbortoLegal2020 #AbortoLegalYa #AbortoLegal  https://t.co/M3RKFQ2Txr",2020-12-29 21:48:09,1,Favor
1344127759027736577,"Gracias vida, el mejor regalo #ESLEY #AbortoLegal2020 #AbortoLegal #AbortoLegalYa",2020-12-29 21:46:45,1,Favor
1344127013116850176,"#AbortoLegalYa #AbortoLegalSeguroYGratuito  ahorasenado #ArgentinaUnida  #ahoraesSenado ya #AbortoLegal2020  #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AHORA #AbortoLegalSeguroYGratuito y por fa vor #NuncaMas ,.los enfermos de #ArgentinaProVida #ArgentinaEsCeleste  https://t.co/hwiC7x1thg",2020-12-29 21:43:47,1,Favor
1344126758946283525,"#AbortoLegalSeguroYGratuito  #AbortoLegalYa  #ahorasenado #ArgentinaUnida  #ahoraesSenado ya #AbortoLegal2020  #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AHORA #AbortoLegalSeguroYGratuito y por fa vor #NuncaMas ,.los enfermos de #ArgentinaProVida #ArgentinaEsCeleste",2020-12-29 21:42:46,1,Favor
1344126473658105856,"#EsUrgente #AbortoLegalYa  #ahorasenado #ArgentinaUnida  #ahoraesSenado ya #AbortoLegal2020  #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AHORA #AbortoLegalSeguroYGratuito y por fa vor #NuncaMas ,.lso enfermos de #ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto  https://t.co/Gli96FINyC",2020-12-29 21:41:38,1,Favor
1344124645654446083,Los #ProVida. 🤭👇🏼 . Ya no entendí ¿Están a favor o en contra del #AbortoLegal2020? ¿Ven que su problema es de fondo y no de forma? . #SeraLey #seraley2020 #ArgentinaEsProvida #AbortoLegalYa #AbortoLegal desde México  https://t.co/JQRcqSLBxP,2020-12-29 21:34:22,1,Favor
1344124507540381698,La diferencia entre un gobierno que manda el #AbortoLegal al Congreso para que sea Ley y el anterior que lo hizo como un gesto y votó en contra su propio Partido.  #AbortoLegal2020 #AbortoLegalYa #EsLey,2020-12-29 21:33:49,1,Favor
1344119892933443585,¡ABAJO EL PATRIARCADO QUE VA A CAER! ¡QUE VA A CAER! 🔥 . ¡ARRIBA EL FEMINISMO QUE VA A VENCER! ¡QUE VA A VENCER! 💜.  Aguante las compañeras argentinas 💚.   #abortolegal #abortolegalya #abortoseguro #AbortoLegal2020  https://t.co/62F6hK17Tt,2020-12-29 21:15:29,1,Favor
1344119403206615047,#SeraLey  cerevros para lo #PRO #Evangelicos #ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto #argentinaesproaborto #NuncaMas #ahorasenado #ahoraesSenado ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AbortoLegalSeguroYGratuito  https://t.co/EoQezDBbsH,2020-12-29 21:13:32,1,Favor
1344118949907226629,cerevros para los  #PRO #Evangelicos #ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto es #argentinaesproaborto #NuncaMas #ahorasenado #ahoraesSenado  ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida #AbortoLegal2020 #AbortoLegalSeguroYGratuito,2020-12-29 21:11:44,1,Favor
1344118756650397697,#URGENTE cerevros para los  #PRO #Evangelicos #ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto es #argentinaesproaborto #NuncaMas #ahorasenado #ahoraesSenado  ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida #AbortoLegal2020,2020-12-29 21:10:58,1,Favor
1344118506988707842,#AbortoLegalSeguroYGratuito #URGENTE cerevrospara los  #PRO #Evangelicos #ArgentinaProVida #ArgentinaEsCeleste #ArgentinaSinAborto es #argentinaesproaborto #NuncaMas #ahorasenado #ahoraesSenado  ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida  https://t.co/M0HxSKVCI7,2020-12-29 21:09:59,1,Favor
1344116782626447362,Mañana tengo que ir a renovar el DNI y esta noche no duermo nadaaaa! Prometo mostrar la foto en cuanto llegue 😂 #SeraLey #abortolegal #abortolegalya,2020-12-29 21:03:08,1,Favor
1344116330933305345,"Inés Arrondo, Sec. de Deportes de la Nación, reafirmó su postura a favor del #abortosegurolegalygratuito que se votaen la cámara de senadores.   💚Junto a @Deportistasarg2 y @GordoaGuille son la cara visible del apoyo a la IVE en el deporte   #abortolegal #abortolegalya #seraley  https://t.co/Vc1Rn45zpz",2020-12-29 21:01:20,1,Favor
1344114662745501696,Encuentra las 5 diferencias #AbortoLegalYa #abortolegal  https://t.co/EMzhe8scZd,2020-12-29 20:54:42,1,Favor
1344109164746960896,¿Idea mía o está que se aprueba el #AbortoLegal en #Argentina? #AbortoLegalYa,2020-12-29 20:32:51,1,Favor
1344104848967532546,@etherealagus Prefiero no decir porque la solución es el amor ahre #AbortoLegal #AbortoLegalYa #AbortoLegal2020  CANTA CACHETE #Cantando2020,2020-12-29 20:15:42,1,Favor
1344102689249107975,"#SergioLeavy gracias por escucharnos, senador  #EsHoy #EsAhora💚💚💚💚 #EsAhoraSenado  Votan por nuestro #derechoadecidir Votan por #AbortoLegal o #abortoclandestino   #seráLey #abortolegal2020 #abortolegalya💚 @senadoargentina @campabortolegal @CampAbortoCABA  https://t.co/DxrePECJzd",2020-12-29 20:07:07,1,Favor
1344101127743287296,"💚✊🏻 • • Ni puta por coger. Ni madre por deber. Ni presa por abortar. Ni muerta por intentar. • • #abortolegal #abortolegal2020 #abortolegalya💚 #abortolegalseguroygratuito en Miramar, Buenos Aires  https://t.co/Zb6Vxv1eGJ",2020-12-29 20:00:55,1,Favor
1344098117612761088,#AbortoLegal2020 #AbortoLegalYa #AbortoLegal #QueSeaLey #argentinaesproaborto  Apoyo desde México 🇲🇽💚  https://t.co/5DIwLdcRhb,2020-12-29 19:48:58,1,Favor
1344097416463708161,💚Estamos en una enorme vigilia por el derecho al #AbortoLegal Estamos cada vez más cerca de conquistar el derecho a decidir sobre nuestros cuerpos! Nuestra pelea sigue! 💚Acércate a la carpa de Isadora! #AbortoLegalYa  #AbortoLegal2020  #EsUrgente #EsAhoraSenado  https://t.co/18v3CyV1bq,2020-12-29 19:46:10,1,Favor
1344095281428758529,#AbortoLegal #AbortoLegalYa #AbortoLegal2020 Es Hoy,2020-12-29 19:37:41,1,Favor
1344094997986029568,@LucilaCrexell GRACIASSSSSS💚💚  #EsHoy #EsAhora💚💚💚💚 #EsAhoraSenado  Votan por nuestro #derechoadecidir Votan por #AbortoLegal o #abortoclandestino   #seráLey #abortolegal2020 #abortolegalya💚 @senadoargentina @campabortolegal @CampAbortoCABA  https://t.co/W7yQQOdVGd,2020-12-29 19:36:34,1,Favor
1344094580346597377,#seraley 💚 . #Mendoza ahora. . #abortolegal #eshoy #abortolegal2020 #abortolegalya  https://t.co/wy3H0HpbwR,2020-12-29 19:34:54,1,Favor
1344092551549169666,#quesealey #abortolegal2020 #abortolegalya #abortolegal #mendoza #lgbt #outfit en Mendoza Province  https://t.co/615AgLgsnK,2020-12-29 19:26:50,1,Favor
1344087070202089473,@DanielLoveraLP (resumen de su ponencia) #EsHoy #EsAhora💚💚💚💚 #EsAhoraSenado  Votan por nuestro #derechoadecidir Votan por #AbortoLegal o #abortoclandestino   #seráLey #abortolegal2020 #abortolegalya💚 @senadoargentina @campabortolegal @CampAbortoCABA  https://t.co/3US66ZIhGc,2020-12-29 19:05:04,1,Favor
1344086773190815754,#URGENTE cerevros para #ArgentinaProVida #ArgentinaEsCeleste  #ArgentinaSinAborto es #argentinaesproaborto #NuncaMas #ahorasenado  #ahoraesSenado  ya #IVE #AbortoLegal2020 #AbortoLegalYa #AbortoLegal #abortolegalesvida #Argentina #HOY #Argentina                  #ArgentinaEnVivo,2020-12-29 19:03:53,1,Favor
1344084767944429568,"El debate de fondo es la Autodeterminación Femenina y el derecho a decidir ellas que lo hacen con su cuerpo, nosotros los hombres chito la boca #AbortoLegal #AbortoLegalYa #AbortoLegalEsVida #AbortoLegal2020 #Argentina 💚",2020-12-29 18:55:55,1,Favor
1344081651173888002,#AbortoLegal2020 #SeraLey #AbortoLegal #AbortoLegalYa  💚💚💜💜🇲🇽🇲🇽🇲🇽💚💚💚💜 Desde México les mandamos las fuerzas hermanas!!! A gritar fuerte!!! LA MATERNIDAD SERA DESEADA O NO SERÁ!!!! 🇦🇷🇦🇷💚💚💜💜🇦🇷🇦🇷🇦🇷💚💚💜💜  https://t.co/C7Z9Az68rv,2020-12-29 18:43:32,1,Favor
1344081234750799872,Hasta ahora tenía entendido que el Partido Morado solo apoyaba el #AbortoLegal en caso de violación  Sería una gran noticia que lo apoyen el cualquier circunstancia. Que nuestra clase política entienda que es una cuestión de salud pública es un gran paso adelante #AbortoLegalYa💚,2020-12-29 18:41:52,1,Favor
1344079273594920966,#SpoilerAlert  El #AbortoLegal no va a extinguir a la humanidad.  Ya existe en decenas de países. Y el resultado es que las mujeres deciden sobre sus cuerpos y no mueren en abortos inseguros y clandestinos.  #AbortoLegal2020 #SeraLey #AbortoLegalYa  https://t.co/Vr2EJKT0Z4,2020-12-29 18:34:05,1,Favor
1344077026114891779,📷 💚Una nueva y gloriosa nación? #quesealey #abortolegal #abortolegalya #buenosaires #argentina #architecture #arquitectura #bsas #baires #urban #urbex #mareaverde #💚 (en Congreso De La Nacion Argentina)...  https://t.co/rrJMYY6Rc4,2020-12-29 18:25:09,1,Favor
1344077006502309895,💚Una nueva y gloriosa nación? #quesealey #abortolegal   #abortolegalya #buenosaires #argentina #architecture #arquitectura #bsas #baires #urban #urbex #mareaverde #💚 en Congreso De La Nacion Argentina  https://t.co/nwlYRtGGNz,2020-12-29 18:25:04,1,Favor
1344076151438913537,Esteban Natalia y Diego  #abortolegalseguroygratuito #memesaborto #memesaborteros #abortolegalya #abortolegal #meme #memesespañol #memesargentina #memes  https://t.co/5rXgayxJEj,2020-12-29 18:21:40,1,Favor
1344055666978263045,Salió la vacuna a la mañana Sale #AbortoLegal a la noche 💚  #EsHoy #QueSeaLey #EsHoySenado #AbortoLegalYa #QueSeaLey2020 #EsHoySenadores #AbortoLegal2020 #AbortoLegalEsVida #AbortoLegalEsJusticiaSocial  #AbortoLegalSeguroYGratuito,2020-12-29 17:00:17,1,Favor
1344054631647817729,"Sino es legal ,es clandestino. Libertad sobre nuestros cuerpos y sobre  nuestras vidas, siempre 💚🇦🇷 #AbortoLegalEsVida #EsAhoraSenado #AbortoLegal #AbortoLegalYa  https://t.co/f0J5I9lxs7",2020-12-29 16:56:10,1,Favor
1344054131997233152,"Hoy y siempre, #AbortoLegal 💚  #AbortoLegal2020 #AbortoLegalYa #AbortoLegalSeguroYGratuito #argentinaesproaborto  https://t.co/I6PgoRB7k3",2020-12-29 16:54:11,1,Favor
1344046861510971397,Decidir sobre el propio cuerpo y salud es un derecho humano. #AbortoLegal2020 #IVE #QueSeaLey2020  #SeraLey #EsHoy #EsAhoraSenado #AbortoLegal #AbortoLegalYa  Ilustración @RoFerrerIlustra  https://t.co/m1sP8sbIgj,2020-12-29 16:25:17,1,Favor
1344045979528523785,@JeronimoZarco  https://t.co/94rbZL1R3h #AbortoLegal2020 #AbortoLegal #AbortoLegalyGratuito #AbortoLegalYa #EsAhoraSenado ojala que no,2020-12-29 16:21:47,1,Favor
1344045851417718791,#AbortoLegal2020 #AbortoLegal #AbortoLegalyGratuito #AbortoLegalYa #EsAhoraSenado sigan militando mientras le meten la mano al bolsillo,2020-12-29 16:21:16,1,Favor
1344043438212341761,Desde la Plaza Belgrano de Jujuy por el #AbortoLegal2020  Se vota en el Senado pero lo conquistamos en las calles.  #QueSeaLey  ES AHORA  . . . #AbortoLegal #AbortoLegalYa @PanyRosas_Arg  https://t.co/rSW66iigQa,2020-12-29 16:11:41,1,Favor
1344043223396843521,Aborto es hoy menem #YouTubeDOWN #ArgentinaEsProvida #AbortoLegal #AbortoLegal2020 #ArgentinaSeVacuna #AbortoLegalYa  #ProVida #NoSeraLey Rojo #ArgentinaEsProvida #NoMatenInocentes  https://t.co/nYcQuJ8zbi,2020-12-29 16:10:50,1,Favor
1344043022166667264,#EsUrgente @mauricloss te voy a respetar si te abstenés. Si no sos un chanta.  #ArgentinaESProvida #AbortoLegal2020  #AbortoLegalYa  #AbortoLegal,2020-12-29 16:10:02,1,Favor
1344042050111623171,datos no opinion #quesealey #AbortoLegal2020 #AbortoLegal #AbortoLegalYa  https://t.co/x4ZsVJG8Vp,2020-12-29 16:06:10,1,Favor
1344040269587558403,"Será Ley ,para recobrar la soberanía de nuestros cuerpos #AbortoLegal2020 #AbortoLegalYa  #AbortoLegal  https://t.co/DzrVfKsA8G",2020-12-29 15:59:05,1,Favor
1344040182169952263,ES HOY HERMANAS. Que arda el patriarcado y quienes nos quieren mantener sumisas y calladas. La maternidad será deseada o no será  #abortolegal #abortolegal2020 #abortolegalya #seraley💚  https://t.co/dYI5v2yXqK  https://t.co/MUKpeIjuIq,2020-12-29 15:58:45,1,Favor
1344039824739749893,"No es sí o no, es legal o clandestino   ES HOY  #hechoenbsas #hechoenbsasempresasocial #abortolegal #abortolegal2020 #abortolegalya  https://t.co/SfelCfYZaE",2020-12-29 15:57:19,1,Favor
1344035437069938690,"¡Legal, seguro y gratuito!   #quesealey #seraley #abortolegalseguroygratuito #abortolegalya #abortolegalparanomorir #abortolegal #legaloclandestino  https://t.co/xcXurRvftL",2020-12-29 15:39:53,1,Favor
1344033999396753419,@Wounoticias @SenadoArgentina  https://t.co/94rbZL1R3h #AbortoLegal2020 #AbortoLegal #AbortoLegalyGratuito #AbortoLegalYa #EsAhoraSenado NO SERA LEY,2020-12-29 15:34:11,1,Favor
